NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS	GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS		375	-0.3196876	-0.9570336	0.60850114	0.94901836	1.0	392	tags=8%, list=8%, signal=8%	
GOBP_PATTERN_SPECIFICATION_PROCESS	GOBP_PATTERN_SPECIFICATION_PROCESS		166	-0.34137717	-0.95676064	0.5448276	0.94866836	1.0	711	tags=12%, list=14%, signal=14%	
GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION		50	-0.4055967	-0.95644426	0.5097192	0.94849825	1.0	879	tags=42%, list=18%, signal=50%	
GOBP_AMINE_TRANSPORT	GOBP_AMINE_TRANSPORT		29	-0.44934663	-0.9561915	0.5377778	0.9480384	1.0	307	tags=10%, list=6%, signal=11%	
GOBP_PURINE_CONTAINING_COMPOUND_METABOLIC_PROCESS	GOBP_PURINE_CONTAINING_COMPOUND_METABOLIC_PROCESS		144	-0.35049468	-0.95450044	0.5765199	0.95267165	1.0	516	tags=13%, list=10%, signal=14%	
GOBP_ORGANELLE_FISSION	GOBP_ORGANELLE_FISSION		136	-0.35179514	-0.9544591	0.5548654	0.951528	1.0	885	tags=37%, list=18%, signal=43%	
GOBP_MICROTUBULE_POLYMERIZATION	GOBP_MICROTUBULE_POLYMERIZATION		20	-0.4687963	-0.9539275	0.5303371	0.95210344	1.0	1559	tags=50%, list=31%, signal=72%	
GOBP_MUSCLE_STRUCTURE_DEVELOPMENT	GOBP_MUSCLE_STRUCTURE_DEVELOPMENT		290	-0.32485926	-0.95386183	0.61625284	0.95101655	1.0	740	tags=14%, list=15%, signal=15%	
GOBP_COLLAGEN_METABOLIC_PROCESS	GOBP_COLLAGEN_METABOLIC_PROCESS		62	-0.38645306	-0.9536554	0.5387841	0.95048857	1.0	562	tags=10%, list=11%, signal=11%	
GOBP_VACUOLAR_TRANSPORT	GOBP_VACUOLAR_TRANSPORT		29	-0.44433153	-0.95301765	0.529148	0.9513558	1.0	252	tags=17%, list=5%, signal=18%	
GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY		49	-0.4035055	-0.95205	0.52412283	0.95336133	1.0	109	tags=6%, list=2%, signal=6%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY		77	-0.37516135	-0.95138985	0.56492025	0.95436233	1.0	523	tags=17%, list=10%, signal=19%	
GOBP_INTERLEUKIN_8_PRODUCTION	GOBP_INTERLEUKIN_8_PRODUCTION		40	-0.4150622	-0.9504146	0.54347825	0.95643383	1.0	246	tags=15%, list=5%, signal=16%	
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	GOBP_NEGATIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS		82	-0.37467182	-0.94936067	0.54488516	0.95877606	1.0	270	tags=15%, list=5%, signal=15%	
GOBP_TUBE_MORPHOGENESIS	GOBP_TUBE_MORPHOGENESIS		462	-0.31016868	-0.94793355	0.69246435	0.9622907	1.0	319	tags=6%, list=6%, signal=5%	
GOBP_CALCIUM_DEPENDENT_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES	GOBP_CALCIUM_DEPENDENT_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES		23	-0.461321	-0.9473078	0.5444685	0.96306074	1.0	176	tags=4%, list=4%, signal=4%	
GOBP_MITOTIC_CELL_CYCLE_PROCESS	GOBP_MITOTIC_CELL_CYCLE_PROCESS		203	-0.33389655	-0.9473	0.62309366	0.9617829	1.0	885	tags=31%, list=18%, signal=36%	
GOBP_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH	GOBP_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH		15	-0.50647885	-0.9469428	0.5334873	0.96170616	1.0	525	tags=20%, list=11%, signal=22%	
GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_INVOLVED_IN_INFLAMMATORY_RESPONSE	GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_INVOLVED_IN_INFLAMMATORY_RESPONSE		52	-0.39937007	-0.94677085	0.5405405	0.96104515	1.0	232	tags=12%, list=5%, signal=12%	
GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY		136	-0.34693506	-0.94557273	0.6091476	0.9639678	1.0	523	tags=14%, list=10%, signal=15%	
GOBP_POSITIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS		28	-0.44888908	-0.9452587	0.5504386	0.9636945	1.0	717	tags=25%, list=14%, signal=29%	
GOBP_MEGAKARYOCYTE_DIFFERENTIATION	GOBP_MEGAKARYOCYTE_DIFFERENTIATION		21	-0.46202523	-0.9448968	0.5259875	0.9636509	1.0	579	tags=24%, list=12%, signal=27%	
GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION		28	-0.44339487	-0.94411683	0.5521739	0.96505165	1.0	159	tags=7%, list=3%, signal=7%	
GOBP_ACTIN_FILAMENT_BASED_PROCESS	GOBP_ACTIN_FILAMENT_BASED_PROCESS		340	-0.31718862	-0.94406205	0.68522483	0.9639453	1.0	658	tags=16%, list=13%, signal=18%	
GOBP_MONOAMINE_TRANSPORT	GOBP_MONOAMINE_TRANSPORT		23	-0.45437127	-0.9422422	0.56631577	0.96907824	1.0	501	tags=13%, list=10%, signal=14%	
GOBP_REGULATION_OF_POSTSYNAPSE_ORGANIZATION	GOBP_REGULATION_OF_POSTSYNAPSE_ORGANIZATION		52	-0.40092853	-0.94192564	0.561674	0.96881676	1.0	482	tags=13%, list=10%, signal=15%	
GOBP_POSITIVE_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION		18	-0.48194554	-0.94154876	0.5235955	0.9688271	1.0	424	tags=28%, list=8%, signal=30%	
GOBP_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION	GOBP_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION		17	-0.4800453	-0.9413035	0.5572354	0.9683362	1.0	194	tags=18%, list=4%, signal=18%	
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY		27	-0.44345647	-0.94111013	0.5407098	0.96774286	1.0	421	tags=11%, list=8%, signal=12%	
GOBP_POSITIVE_REGULATION_OF_NEUROGENESIS	GOBP_POSITIVE_REGULATION_OF_NEUROGENESIS		88	-0.3626935	-0.9409385	0.5965293	0.96702373	1.0	415	tags=9%, list=8%, signal=10%	
GOBP_BEHAVIOR	GOBP_BEHAVIOR		237	-0.32595417	-0.9398003	0.61605203	0.9695336	1.0	532	tags=10%, list=11%, signal=11%	
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE	GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE		103	-0.36145687	-0.9397153	0.5946548	0.9685889	1.0	879	tags=32%, list=18%, signal=38%	
GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION	GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION		166	-0.33803642	-0.9386415	0.6241901	0.97099626	1.0	442	tags=13%, list=9%, signal=14%	
GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_HOMEOSTASIS	GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_HOMEOSTASIS		338	-0.31482553	-0.9385268	0.67748916	0.9701326	1.0	535	tags=12%, list=11%, signal=12%	
GOBP_REGULATED_EXOCYTOSIS	GOBP_REGULATED_EXOCYTOSIS		97	-0.3617372	-0.93802106	0.5828221	0.9704877	1.0	348	tags=12%, list=7%, signal=13%	
GOBP_ORGANELLE_ASSEMBLY	GOBP_ORGANELLE_ASSEMBLY		229	-0.32623726	-0.9376655	0.6760259	0.9704353	1.0	861	tags=27%, list=17%, signal=31%	
GOBP_CELL_CYCLE_G1_S_PHASE_TRANSITION	GOBP_CELL_CYCLE_G1_S_PHASE_TRANSITION		69	-0.3794649	-0.937611	0.5625	0.9693221	1.0	780	tags=26%, list=16%, signal=30%	
GOBP_GROWTH	GOBP_GROWTH		335	-0.31709442	-0.9369067	0.6643678	0.9704739	1.0	632	tags=10%, list=13%, signal=11%	
GOBP_POSTSYNAPSE_ORGANIZATION	GOBP_POSTSYNAPSE_ORGANIZATION		82	-0.36282867	-0.9359429	0.59170306	0.9725785	1.0	726	tags=17%, list=15%, signal=20%	
GOBP_EMBRYONIC_APPENDAGE_MORPHOGENESIS	GOBP_EMBRYONIC_APPENDAGE_MORPHOGENESIS		51	-0.4014938	-0.93437964	0.5602537	0.9764329	1.0	672	tags=12%, list=13%, signal=13%	
GOBP_CRANIAL_NERVE_DEVELOPMENT	GOBP_CRANIAL_NERVE_DEVELOPMENT		28	-0.4396848	-0.9340482	0.5878378	0.9762901	1.0	900	tags=25%, list=18%, signal=30%	
GOBP_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT	GOBP_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT		19	-0.47737098	-0.93383396	0.55172414	0.9757281	1.0	447	tags=11%, list=9%, signal=12%	
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION		84	-0.36352015	-0.9332659	0.59090906	0.97625357	1.0	252	tags=13%, list=5%, signal=14%	
GOBP_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	GOBP_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS		31	-0.42806956	-0.9327029	0.5275938	0.97688246	1.0	784	tags=26%, list=16%, signal=30%	
GOBP_REGULATION_OF_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION	GOBP_REGULATION_OF_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION		15	-0.49347845	-0.93053126	0.5672269	0.98260206	1.0	21	tags=7%, list=0%, signal=7%	
GOBP_PROTEIN_CONTAINING_COMPLEX_LOCALIZATION	GOBP_PROTEIN_CONTAINING_COMPLEX_LOCALIZATION		56	-0.39104035	-0.92926764	0.5862069	0.9855909	1.0	184	tags=5%, list=4%, signal=5%	
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY		42	-0.4071071	-0.9281272	0.57298476	0.9881779	1.0	481	tags=17%, list=10%, signal=18%	
GOBP_AMINE_METABOLIC_PROCESS	GOBP_AMINE_METABOLIC_PROCESS		40	-0.4101732	-0.9275963	0.57568806	0.98873156	1.0	527	tags=15%, list=11%, signal=17%	
GOBP_PROCESS_UTILIZING_AUTOPHAGIC_MECHANISM	GOBP_PROCESS_UTILIZING_AUTOPHAGIC_MECHANISM		125	-0.34593475	-0.9273354	0.622449	0.9883279	1.0	373	tags=10%, list=7%, signal=11%	
GOBP_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION		62	-0.37597564	-0.9268166	0.5933852	0.98875654	1.0	338	tags=6%, list=7%, signal=7%	
GOBP_NEURAL_TUBE_FORMATION	GOBP_NEURAL_TUBE_FORMATION		34	-0.42362386	-0.9263654	0.5678161	0.988923	1.0	509	tags=21%, list=10%, signal=23%	
GOBP_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	GOBP_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS		223	-0.32469705	-0.9258297	0.6838565	0.98942983	1.0	282	tags=9%, list=6%, signal=10%	
GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS	GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS		20	-0.45797858	-0.92545426	0.6097046	0.98935956	1.0	72	tags=15%, list=1%, signal=15%	
GOBP_PROTEIN_PROCESSING	GOBP_PROTEIN_PROCESSING		90	-0.35950556	-0.9253779	0.6236786	0.98838776	1.0	672	tags=13%, list=13%, signal=15%	
GOBP_RESPONSE_TO_OXIDATIVE_STRESS	GOBP_RESPONSE_TO_OXIDATIVE_STRESS		150	-0.34557363	-0.92470545	0.62033194	0.9894591	1.0	559	tags=13%, list=11%, signal=15%	
GOBP_EMBRYONIC_EYE_MORPHOGENESIS	GOBP_EMBRYONIC_EYE_MORPHOGENESIS		18	-0.47284603	-0.92463404	0.5711207	0.98841393	1.0	1084	tags=28%, list=22%, signal=35%	
GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_CHEMICAL_HOMEOSTASIS	GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_CHEMICAL_HOMEOSTASIS		36	-0.4163131	-0.92314124	0.5857143	0.9922774	1.0	141	tags=6%, list=3%, signal=6%	
GOBP_POSITIVE_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL	GOBP_POSITIVE_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL		18	-0.47503132	-0.92310244	0.57871395	0.99113053	1.0	299	tags=11%, list=6%, signal=12%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS		263	-0.31998685	-0.9230717	0.7004219	0.98999965	1.0	299	tags=10%, list=6%, signal=10%	
GOBP_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY	GOBP_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY		23	-0.4446403	-0.92252606	0.55813956	0.9904671	1.0	109	tags=17%, list=2%, signal=18%	
GOBP_FATTY_ACID_DERIVATIVE_BIOSYNTHETIC_PROCESS	GOBP_FATTY_ACID_DERIVATIVE_BIOSYNTHETIC_PROCESS		23	-0.44756436	-0.9217819	0.5981941	0.9915812	1.0	300	tags=9%, list=6%, signal=9%	
GOBP_XENOBIOTIC_TRANSPORT	GOBP_XENOBIOTIC_TRANSPORT		20	-0.45824453	-0.9210159	0.5881007	0.99288636	1.0	705	tags=20%, list=14%, signal=23%	
GOBP_POSITIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS		58	-0.38527176	-0.9205924	0.6184486	0.9930328	1.0	484	tags=10%, list=10%, signal=11%	
GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE	GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE		97	-0.35532725	-0.92051977	0.5772532	0.991996	1.0	174	tags=4%, list=3%, signal=4%	
GOBP_MAINTENANCE_OF_LOCATION	GOBP_MAINTENANCE_OF_LOCATION		96	-0.35638085	-0.92034614	0.6363636	0.99134535	1.0	351	tags=15%, list=7%, signal=15%	
GOBP_DENDRITE_DEVELOPMENT	GOBP_DENDRITE_DEVELOPMENT		75	-0.36192212	-0.91953695	0.60833335	0.9928903	1.0	71	tags=5%, list=1%, signal=5%	
GOBP_RESPONSE_TO_UV	GOBP_RESPONSE_TO_UV		42	-0.40007272	-0.91949713	0.61318684	0.9917357	1.0	606	tags=26%, list=12%, signal=30%	
GOBP_SPROUTING_ANGIOGENESIS	GOBP_SPROUTING_ANGIOGENESIS		83	-0.36339545	-0.9185221	0.64236903	0.9936727	1.0	319	tags=6%, list=6%, signal=6%	
GOBP_MODULATION_OF_PROCESS_OF_ANOTHER_ORGANISM	GOBP_MODULATION_OF_PROCESS_OF_ANOTHER_ORGANISM		41	-0.40613285	-0.9184433	0.5900901	0.9926855	1.0	197	tags=7%, list=4%, signal=8%	
GOBP_NEURAL_NUCLEUS_DEVELOPMENT	GOBP_NEURAL_NUCLEUS_DEVELOPMENT		19	-0.4640164	-0.9182556	0.5904366	0.9920025	1.0	669	tags=16%, list=13%, signal=18%	
GOBP_APPENDAGE_MORPHOGENESIS	GOBP_APPENDAGE_MORPHOGENESIS		61	-0.3809152	-0.9180638	0.62098503	0.9913622	1.0	124	tags=3%, list=2%, signal=3%	
GOBP_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS	GOBP_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS		116	-0.34410784	-0.9180564	0.6454353	0.9901271	1.0	345	tags=7%, list=7%, signal=7%	
GOBP_RESPONSE_TO_TUMOR_NECROSIS_FACTOR	GOBP_RESPONSE_TO_TUMOR_NECROSIS_FACTOR		92	-0.35693586	-0.9179232	0.62139916	0.98932755	1.0	258	tags=11%, list=5%, signal=11%	
GOBP_PROSTATE_GLAND_DEVELOPMENT	GOBP_PROSTATE_GLAND_DEVELOPMENT		24	-0.44448733	-0.9163415	0.5842451	0.99337345	1.0	134	tags=4%, list=3%, signal=4%	
GOBP_HEART_VALVE_MORPHOGENESIS	GOBP_HEART_VALVE_MORPHOGENESIS		33	-0.41688827	-0.91573435	0.6013363	0.99410707	1.0	842	tags=15%, list=17%, signal=18%	
GOBP_LYTIC_VACUOLE_ORGANIZATION	GOBP_LYTIC_VACUOLE_ORGANIZATION		21	-0.46098003	-0.91539377	0.5585586	0.9940654	1.0	729	tags=24%, list=15%, signal=28%	
GOBP_CELLULAR_RESPONSE_TO_AMYLOID_BETA	GOBP_CELLULAR_RESPONSE_TO_AMYLOID_BETA		27	-0.42757466	-0.91468364	0.56842107	0.99517405	1.0	109	tags=7%, list=2%, signal=8%	
GOBP_POSITIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	GOBP_POSITIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION		123	-0.34162343	-0.91462904	0.68043476	0.9941184	1.0	282	tags=6%, list=6%, signal=6%	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION	GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION		18	-0.46351764	-0.91394633	0.60048425	0.99515176	1.0	109	tags=17%, list=2%, signal=17%	
GOBP_NEGATIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS		38	-0.4063049	-0.9135551	0.6102041	0.99519414	1.0	484	tags=8%, list=10%, signal=9%	
GOBP_POSITIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION		38	-0.41412172	-0.9134094	0.6069959	0.99438745	1.0	232	tags=5%, list=5%, signal=5%	
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION	GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION		29	-0.43403202	-0.9134077	0.5868644	0.9931565	1.0	1238	tags=38%, list=25%, signal=50%	
GOBP_DEVELOPMENTAL_GROWTH	GOBP_DEVELOPMENTAL_GROWTH		249	-0.31762207	-0.9133755	0.76169264	0.9920237	1.0	632	tags=10%, list=13%, signal=10%	
GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS		76	-0.36009362	-0.91306037	0.6323232	0.9918398	1.0	718	tags=21%, list=14%, signal=24%	
GOBP_WOUND_HEALING	GOBP_WOUND_HEALING		209	-0.32230723	-0.9130232	0.7522523	0.990727	1.0	315	tags=7%, list=6%, signal=7%	
GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS		36	-0.4128717	-0.91254044	0.6118421	0.99105346	1.0	648	tags=28%, list=13%, signal=32%	
GOBP_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION		94	-0.35501724	-0.91223973	0.64587975	0.9907749	1.0	209	tags=10%, list=4%, signal=10%	
GOBP_REGULATION_OF_PROTEOLYSIS	GOBP_REGULATION_OF_PROTEOLYSIS		118	-0.3400851	-0.91154397	0.67670685	0.99178046	1.0	424	tags=12%, list=8%, signal=13%	
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION		403	-0.3006145	-0.9114969	0.82954544	0.9906857	1.0	461	tags=10%, list=9%, signal=10%	
GOBP_RESPONSE_TO_CORTICOSTEROID	GOBP_RESPONSE_TO_CORTICOSTEROID		71	-0.36564836	-0.9108918	0.6344969	0.99142224	1.0	250	tags=7%, list=5%, signal=7%	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION		38	-0.40693402	-0.9078422	0.62447256	0.99996793	1.0	232	tags=11%, list=5%, signal=11%	
GOBP_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	GOBP_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS		332	-0.30372727	-0.9076869	0.79223746	0.9992319	1.0	523	tags=11%, list=10%, signal=11%	
GOBP_INSULIN_RECEPTOR_SIGNALING_PATHWAY	GOBP_INSULIN_RECEPTOR_SIGNALING_PATHWAY		49	-0.38580993	-0.90734005	0.6081081	0.9990924	1.0	274	tags=10%, list=5%, signal=11%	
GOBP_RESPONSE_TO_AMYLOID_BETA	GOBP_RESPONSE_TO_AMYLOID_BETA		35	-0.41877544	-0.90656275	0.5995763	1.0	1.0	109	tags=6%, list=2%, signal=6%	
GOBP_POSITIVE_REGULATION_OF_CELL_DIVISION	GOBP_POSITIVE_REGULATION_OF_CELL_DIVISION		43	-0.40141386	-0.90648305	0.63398695	0.9994352	1.0	1083	tags=40%, list=22%, signal=50%	
GOBP_RESPONSE_TO_LIPOPROTEIN_PARTICLE	GOBP_RESPONSE_TO_LIPOPROTEIN_PARTICLE		18	-0.46259648	-0.9064	0.60227275	0.9985053	1.0	47	tags=6%, list=1%, signal=6%	
GOBP_AORTA_DEVELOPMENT	GOBP_AORTA_DEVELOPMENT		40	-0.40254185	-0.9057263	0.6200417	0.9994153	1.0	558	tags=10%, list=11%, signal=11%	
GOBP_SUBSTANTIA_NIGRA_DEVELOPMENT	GOBP_SUBSTANTIA_NIGRA_DEVELOPMENT		15	-0.48555362	-0.90569705	0.5637584	0.9982844	1.0	125	tags=7%, list=3%, signal=7%	
GOBP_FC_GAMMA_RECEPTOR_SIGNALING_PATHWAY	GOBP_FC_GAMMA_RECEPTOR_SIGNALING_PATHWAY		27	-0.4292645	-0.9051195	0.60470086	0.9988484	1.0	455	tags=37%, list=9%, signal=41%	
GOBP_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS	GOBP_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS		53	-0.37986267	-0.9047169	0.63958335	0.9989257	1.0	648	tags=23%, list=13%, signal=26%	
GOBP_REGULATION_OF_BONE_REMODELING	GOBP_REGULATION_OF_BONE_REMODELING		24	-0.4398193	-0.9046557	0.5978947	0.99790287	1.0	264	tags=13%, list=5%, signal=13%	
GOBP_REGULATION_OF_ENDOCRINE_PROCESS	GOBP_REGULATION_OF_ENDOCRINE_PROCESS		18	-0.46112725	-0.9045607	0.5626327	0.9970104	1.0	1316	tags=33%, list=26%, signal=45%	
GOBP_RUFFLE_ASSEMBLY	GOBP_RUFFLE_ASSEMBLY		19	-0.46136326	-0.90427315	0.61904764	0.99666154	1.0	296	tags=16%, list=6%, signal=17%	
GOBP_EMBRYONIC_CAMERA_TYPE_EYE_DEVELOPMENT	GOBP_EMBRYONIC_CAMERA_TYPE_EYE_DEVELOPMENT		19	-0.4561184	-0.90417546	0.60560346	0.9957505	1.0	1101	tags=32%, list=22%, signal=40%	
GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS	GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS		73	-0.36067173	-0.90395474	0.6618257	0.99517816	1.0	608	tags=18%, list=12%, signal=20%	
GOBP_REGULATION_OF_PROTEIN_MATURATION	GOBP_REGULATION_OF_PROTEIN_MATURATION		29	-0.420706	-0.9038404	0.6119403	0.99432474	1.0	147	tags=7%, list=3%, signal=7%	
GOBP_CELLULAR_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES	GOBP_CELLULAR_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES		60	-0.37037545	-0.90377766	0.6288889	0.99330854	1.0	523	tags=15%, list=10%, signal=17%	
GOBP_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS	GOBP_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS		21	-0.441772	-0.9035733	0.5841996	0.9927372	1.0	129	tags=10%, list=3%, signal=10%	
GOBP_POSITIVE_REGULATION_OF_KINASE_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_KINASE_ACTIVITY		63	-0.37018687	-0.90351045	0.6264237	0.99176764	1.0	282	tags=16%, list=6%, signal=17%	
GOBP_RESPONSE_TO_CARBOHYDRATE	GOBP_RESPONSE_TO_CARBOHYDRATE		78	-0.35811973	-0.90296346	0.667426	0.99227035	1.0	656	tags=13%, list=13%, signal=15%	
GOBP_INFLAMMASOME_MEDIATED_SIGNALING_PATHWAY	GOBP_INFLAMMASOME_MEDIATED_SIGNALING_PATHWAY		16	-0.48422223	-0.90292263	0.6141907	0.991209	1.0	56	tags=19%, list=1%, signal=19%	
GOBP_REGULATION_OF_NEURON_MIGRATION	GOBP_REGULATION_OF_NEURON_MIGRATION		19	-0.45820865	-0.9027353	0.6066667	0.99065304	1.0	421	tags=16%, list=8%, signal=17%	
GOBP_NITRIC_OXIDE_MEDIATED_SIGNAL_TRANSDUCTION	GOBP_NITRIC_OXIDE_MEDIATED_SIGNAL_TRANSDUCTION		15	-0.48328134	-0.9024436	0.6258352	0.9903354	1.0	281	tags=7%, list=6%, signal=7%	
GOBP_INTRACELLULAR_TRANSPORT	GOBP_INTRACELLULAR_TRANSPORT		249	-0.31082517	-0.90239435	0.78088576	0.98928624	1.0	443	tags=12%, list=9%, signal=13%	
