sample,cluster,ROGUE,n_cells,K,celltype,top_NES
GSM4138129,2,0.9022938363248236,30,19,DC_pDC,2.2189669747760106
GSM4138143,10,0.956177106713078,30,19,Mast,1.5722263194541717
GSM4138111,10,0.8559705668702753,29,19,Mast,1.5722263194541717
GSM4138161,6,0.8334655375842024,29,19,Mono_TIL,1.8458688625105335
GSM4138136,2,0.9371869218280188,29,19,DC_pDC,2.2189669747760106
GSM4138115,2,0.8500122779095823,29,19,DC_pDC,2.2189669747760106
GSM4138145,8,0.8517230661576145,29,19,mregDC_LAMP3,1.2153275526200271
GSM4138132,2,0.9613343000076722,28,19,DC_pDC,2.2189669747760106
GSM4138114,2,0.8577778731715866,28,19,DC_pDC,2.2189669747760106
GSM4138145,5,0.8189709030132925,28,19,mregDC_LAMP3,2.091502478847331
GSM4138140,2,0.9325446264215332,27,19,DC_pDC,2.2189669747760106
GSM4138155,5,0.8314281401212131,27,19,mregDC_LAMP3,2.091502478847331
GSM4138157,7,0.9002131383170628,26,19,Mac_IL1B,1.6118872842171028
GSM4138133,1,0.9178902325385282,26,19,Mac_SPP1,2.655829182192745
GSM4138165,2,0.8946239415756139,25,19,DC_pDC,2.2189669747760106
GSM4138119,7,0.8769792108142834,25,19,Mac_IL1B,1.6118872842171028
GSM4138167,2,0.9172021440940794,24,19,DC_pDC,2.2189669747760106
GSM4138156,6,0.9470195197809732,24,19,Mono_TIL,1.8458688625105335
GSM4138130,6,0.9940412143897048,24,19,Mono_TIL,1.8458688625105335
GSM4138155,8,0.8421387194970935,24,19,mregDC_LAMP3,1.2153275526200271
GSM4138133,5,0.7876860842890031,23,19,mregDC_LAMP3,2.091502478847331
GSM4138120,2,0.8572649022419514,23,19,DC_pDC,2.2189669747760106
GSM4138168,2,0.9178139478553072,23,19,DC_pDC,2.2189669747760106
GSM4138142,2,0.9515808222060592,23,19,DC_pDC,2.2189669747760106
GSM4138158,2,0.9246436771031032,23,19,DC_pDC,2.2189669747760106
GSM4138153,4,0.816619789810757,23,19,Mac_CXCL9,1.511306604795604
GSM4138157,3,0.9034239013951992,23,19,Mac_CXCL9,1.7703458898468771
GSM4138144,2,0.8550784904077575,22,19,DC_pDC,2.2189669747760106
GSM4138148,2,0.9187664739399846,22,19,DC_pDC,2.2189669747760106
GSM4138135,8,0.911562381250064,22,19,mregDC_LAMP3,1.2153275526200271
GSM4138135,10,0.9753346617577004,20,19,Mast,1.5722263194541717
GSM4138115,8,0.9105905863660072,20,19,mregDC_LAMP3,1.2153275526200271
GSM4138124,2,0.9471711205203588,20,19,DC_pDC,2.2189669747760106
GSM4138137,6,0.9166386996560112,20,19,Mono_TIL,1.8458688625105335
GSM4138135,2,0.923849489705904,20,19,DC_pDC,2.2189669747760106
GSM4138151,2,0.9317260208226156,19,19,DC_pDC,2.2189669747760106
GSM4138141,7,0.9462244408033,19,19,Mac_IL1B,1.6118872842171028
GSM4138154,2,0.9034878618247968,19,19,DC_pDC,2.2189669747760106
GSM4138125,2,0.8971541098422662,18,19,DC_pDC,2.2189669747760106
GSM4138155,10,0.93258150569913,18,19,Mast,1.5722263194541717
GSM4138119,4,0.8312918570785452,18,19,Mac_CXCL9,1.511306604795604
GSM4138117,2,0.9154015799949042,18,19,DC_pDC,2.2189669747760106
GSM4138123,5,0.9217284237152228,18,19,mregDC_LAMP3,2.091502478847331
GSM4138164,4,0.905102625995006,18,19,Mac_CXCL9,1.511306604795604
GSM4138132,6,0.9833937247086992,18,19,Mono_TIL,1.8458688625105335
GSM4138153,2,0.888827692814267,18,19,DC_pDC,2.2189669747760106
GSM4138111,1,0.8905648243990917,18,19,Mac_SPP1,2.655829182192745
GSM4138161,5,0.795052109369093,17,19,mregDC_LAMP3,2.091502478847331
GSM4138131,10,0.9660815332636744,17,19,Mast,1.5722263194541717
GSM4138150,2,0.969617760902896,17,19,DC_pDC,2.2189669747760106
GSM4138135,6,0.9226256472807712,17,19,Mono_TIL,1.8458688625105335
GSM4138111,7,0.8934915250576111,17,19,Mac_IL1B,1.6118872842171028
GSM4138146,6,0.9784421408771692,17,19,Mono_TIL,1.8458688625105335
GSM4138139,5,0.9512180145021084,17,19,mregDC_LAMP3,2.091502478847331
GSM4138172,4,0.9334208929468994,16,19,Mac_CXCL9,1.511306604795604
GSM4138127,5,0.9333388288107578,16,19,mregDC_LAMP3,2.091502478847331
GSM4138121,2,0.9078376545873124,16,19,DC_pDC,2.2189669747760106
GSM4138137,2,0.9812704209518982,15,19,DC_pDC,2.2189669747760106
GSM4138116,1,0.94640205574479,677,20,Mono_CD14_THBS1,1.5496953714793622
GSM4138156,1,0.9636642903730156,613,20,Mono_CD14_THBS1,1.5496953714793622
GSM4138134,1,0.9869040653783137,604,20,Mono_CD14_THBS1,1.5496953714793622
GSM4138126,1,0.9854728133770932,561,20,Mono_CD14_THBS1,1.5496953714793622
GSM4138123,4,0.6905541446373064,422,20,Mac_CXCL9,1.282652607143361
GSM4138120,2,0.8543605212493257,388,20,cDC2_CD33,2.0994122501452352
GSM4138160,1,0.9724934874874545,353,20,Mono_CD14_THBS1,1.5496953714793622
GSM4138134,2,0.9467185528295684,346,20,cDC2_CD33,2.0994122501452352
GSM4138142,1,0.9751205110663594,345,20,Mono_CD14_THBS1,1.5496953714793622
GSM4138135,4,0.7446358704401994,319,20,Mac_CXCL9,1.282652607143361
GSM4138110,1,0.9808890848319628,317,20,Mono_CD14_THBS1,1.5496953714793622
GSM4138140,2,0.9108686442688616,297,20,cDC2_CD33,2.0994122501452352
GSM4138132,2,0.9271352956286886,291,20,cDC2_CD33,2.0994122501452352
GSM4138138,1,0.986359983612778,289,20,Mono_CD14_THBS1,1.5496953714793622
GSM4138136,1,0.9749740255129646,287,20,Mono_CD14_THBS1,1.5496953714793622
GSM4138125,9,0.6986987213603217,286,20,Mac_SPP1,1.3359724834427944
GSM4138140,1,0.984543152247642,285,20,Mono_CD14_THBS1,1.5496953714793622
GSM4138137,4,0.7896209098848326,266,20,Mac_CXCL9,1.282652607143361
GSM4138134,3,0.972855483376328,264,20,Mono_CD16,1.7775176431574016
GSM4138146,3,0.9521691380993482,252,20,Mono_CD16,1.7775176431574016
GSM4138132,1,0.991253121941168,235,20,Mono_CD14_THBS1,1.5496953714793622
GSM4138165,1,0.9767236355329278,229,20,Mono_CD14_THBS1,1.5496953714793622
GSM4138122,2,0.884812916619351,227,20,cDC2_CD33,2.0994122501452352
GSM4138128,2,0.884812916619351,227,20,cDC2_CD33,2.0994122501452352
GSM4138162,2,0.9002132444517872,222,20,cDC2_CD33,2.0994122501452352
GSM4138156,3,0.9577517753810016,220,20,Mono_CD16,1.7775176431574016
GSM4138152,2,0.8749580259657754,217,20,cDC2_CD33,2.0994122501452352
GSM4138130,1,0.9808385158380912,216,20,Mono_CD14_THBS1,1.5496953714793622
GSM4138130,3,0.9677496161340524,213,20,Mono_CD16,1.7775176431574016
GSM4138135,5,0.7446336537357685,207,20,Mac_IL1B,1.3205536773152762
GSM4138142,2,0.917344149075784,206,20,cDC2_CD33,2.0994122501452352
GSM4138163,2,0.9047012013945728,203,20,cDC2_CD33,2.0994122501452352
GSM4138128,3,0.978381683573897,200,20,Mono_CD16,1.7775176431574016
GSM4138122,3,0.978381683573897,200,20,Mono_CD16,1.7775176431574016
GSM4138110,2,0.9123874435070074,199,20,cDC2_CD33,2.0994122501452352
GSM4138120,1,0.942843631562333,190,20,Mono_CD14_THBS1,1.5496953714793622
GSM4138154,1,0.964881049427442,189,20,Mono_CD14_THBS1,1.5496953714793622
GSM4138163,1,0.9772727900342312,188,20,Mono_CD14_THBS1,1.5496953714793622
GSM4138136,3,0.9648257943918036,186,20,Mono_CD16,1.7775176431574016
GSM4138118,2,0.8805433558755551,185,20,cDC2_CD33,2.0994122501452352
GSM4138124,1,0.9795981089825908,183,20,Mono_CD14_THBS1,1.5496953714793622
GSM4138162,1,0.9793945887837048,176,20,Mono_CD14_THBS1,1.5496953714793622
GSM4138158,1,0.9841531533620816,174,20,Mono_CD14_THBS1,1.5496953714793622
GSM4138136,2,0.8942881172434342,168,20,cDC2_CD33,2.0994122501452352
GSM4138131,10,0.7693517167644278,166,20,Mono_TIL,1.3003375001858932
GSM4138114,1,0.976842402925276,165,20,Mono_CD14_THBS1,1.5496953714793622
GSM4138167,2,0.866252817349021,164,20,cDC2_CD33,2.0994122501452352
GSM4138166,1,0.9831459147147316,164,20,Mono_CD14_THBS1,1.5496953714793622
GSM4138166,2,0.8874132072206035,160,20,cDC2_CD33,2.0994122501452352
GSM4138141,2,0.7982588871041745,159,20,cDC2_CD33,2.0994122501452352
GSM4138138,3,0.9616052005339192,157,20,Mono_CD16,1.7775176431574016
GSM4138130,2,0.9159737770327152,154,20,cDC2_CD33,2.0994122501452352
GSM4138112,1,0.9744297761990752,153,20,Mono_CD14_THBS1,1.5496953714793622
GSM4138126,2,0.9334962541225976,148,20,cDC2_CD33,2.0994122501452352
GSM4138145,2,0.8070209733141174,146,20,cDC2_CD33,2.0994122501452352
GSM4138155,5,0.6834221844915938,145,20,Mac_IL1B,1.3205536773152762
GSM4138166,3,0.9497182889481404,143,20,Mono_CD16,1.7775176431574016
GSM4138142,3,0.9725866740850654,138,20,Mono_CD16,1.7775176431574016
GSM4138152,1,0.9656639643205124,136,20,Mono_CD14_THBS1,1.5496953714793622
GSM4138146,1,0.9768547057988396,133,20,Mono_CD14_THBS1,1.5496953714793622
GSM4138165,3,0.9392317275851252,132,20,Mono_CD16,1.7775176431574016
GSM4138112,3,0.9463818967047464,132,20,Mono_CD16,1.7775176431574016
GSM4138145,1,0.8600288975179863,132,20,Mono_CD14_THBS1,1.5496953714793622
GSM4138143,2,0.7055595496853077,129,20,cDC2_CD33,2.0994122501452352
GSM4138138,2,0.9000185227003219,129,20,cDC2_CD33,2.0994122501452352
GSM4138155,1,0.8325602365819185,128,20,Mono_CD14_THBS1,1.5496953714793622
GSM4138154,2,0.8564806957300588,128,20,cDC2_CD33,2.0994122501452352
GSM4138139,5,0.8140199376212971,123,20,Mac_IL1B,1.3205536773152762
GSM4138141,1,0.9412613906128414,121,20,Mono_CD14_THBS1,1.5496953714793622
GSM4138122,1,0.98914258694849,119,20,Mono_CD14_THBS1,1.5496953714793622
GSM4138128,1,0.98914258694849,119,20,Mono_CD14_THBS1,1.5496953714793622
GSM4138144,2,0.83299363876644,118,20,cDC2_CD33,2.0994122501452352
GSM4138140,3,0.9540489751855232,116,20,Mono_CD16,1.7775176431574016
GSM4138132,3,0.974669325374043,116,20,Mono_CD16,1.7775176431574016
GSM4138131,4,0.7912903628235429,116,20,Mac_CXCL9,1.282652607143361
GSM4138127,1,0.9090595968414824,115,20,Mono_CD14_THBS1,1.5496953714793622
GSM4138117,1,0.8353187567498864,114,20,Mono_CD14_THBS1,1.5496953714793622
GSM4138110,3,0.9662143863682576,113,20,Mono_CD16,1.7775176431574016
GSM4138155,2,0.7003957764474695,113,20,cDC2_CD33,2.0994122501452352
GSM4138161,8,0.799457622916289,111,20,DC_pDC,1.192939337256809
GSM4138167,1,0.9863936086645856,111,20,Mono_CD14_THBS1,1.5496953714793622
GSM4138152,3,0.9259931033555524,108,20,Mono_CD16,1.7775176431574016
GSM4138131,8,0.8751870114387335,108,20,DC_pDC,1.192939337256809
GSM4138114,2,0.8758058252166641,108,20,cDC2_CD33,2.0994122501452352
GSM4138137,5,0.789493838859087,105,20,Mac_IL1B,1.3205536773152762
GSM4138161,2,0.7428615660321032,101,20,cDC2_CD33,2.0994122501452352
GSM4138118,1,0.9607526928857556,99,20,Mono_CD14_THBS1,1.5496953714793622
GSM4138144,1,0.9802081035392728,97,20,Mono_CD14_THBS1,1.5496953714793622
GSM4138145,7,0.7540289003778138,96,20,cDC1_CLEC9A,1.4054219868412705
GSM4138139,2,0.8135100801400693,96,20,cDC2_CD33,2.0994122501452352
GSM4138127,6,0.6860414562173609,95,20,cDC2_CD1C,1.2536706886033715
GSM4138139,4,0.7736224985199947,94,20,Mac_CXCL9,1.282652607143361
GSM4138135,2,0.8580462383207765,88,20,cDC2_CD33,2.0994122501452352
GSM4138127,5,0.8238780249012029,86,20,Mac_IL1B,1.3205536773152762
GSM4138162,3,0.9560514502866712,86,20,Mono_CD16,1.7775176431574016
GSM4138121,5,0.7139340616729579,85,20,Mac_IL1B,1.3205536773152762
GSM4138156,2,0.90441809754436,84,20,cDC2_CD33,2.0994122501452352
GSM4138160,2,0.8933667168357968,83,20,cDC2_CD33,2.0994122501452352
GSM4138111,2,0.7745426503876899,83,20,cDC2_CD33,2.0994122501452352
GSM4138144,3,0.9637395279919088,82,20,Mono_CD16,1.7775176431574016
GSM4138150,2,0.9069606956719876,79,20,cDC2_CD33,2.0994122501452352
GSM4138158,2,0.9063192801776188,79,20,cDC2_CD33,2.0994122501452352
GSM4138148,1,0.9861902834622892,79,20,Mono_CD14_THBS1,1.5496953714793622
GSM4138114,3,0.953843477712395,78,20,Mono_CD16,1.7775176431574016
GSM4138125,2,0.7997232858458061,78,20,cDC2_CD33,2.0994122501452352
GSM4138137,1,0.8935456038971549,77,20,Mono_CD14_THBS1,1.5496953714793622
GSM4138124,3,0.95086648939375,77,20,Mono_CD16,1.7775176431574016
GSM4138165,2,0.8657159617302816,76,20,cDC2_CD33,2.0994122501452352
GSM4138133,4,0.7555868914461691,76,20,Mac_CXCL9,1.282652607143361
GSM4138124,2,0.9188730929336516,76,20,cDC2_CD33,2.0994122501452352
GSM4138129,2,0.8145219446998226,75,20,cDC2_CD33,2.0994122501452352
GSM4138164,1,0.9771721966677016,75,20,Mono_CD14_THBS1,1.5496953714793622
GSM4138146,2,0.8905488511639992,75,20,cDC2_CD33,2.0994122501452352
GSM4138133,2,0.8562770459086118,75,20,cDC2_CD33,2.0994122501452352
GSM4138137,12,0.8588769234532942,75,20,Mac_IL1Bint,1.2461938494720255
GSM4138139,1,0.8849345445025134,74,20,Mono_CD14_THBS1,1.5496953714793622
GSM4138161,1,0.8995562486372239,73,20,Mono_CD14_THBS1,1.5496953714793622
GSM4138141,8,0.8867320154295282,72,20,DC_pDC,1.192939337256809
GSM4138125,1,0.9302158868422166,71,20,Mono_CD14_THBS1,1.5496953714793622
GSM4138115,2,0.8122772332824932,71,20,cDC2_CD33,2.0994122501452352
GSM4138131,2,0.8967952824099796,71,20,cDC2_CD33,2.0994122501452352
GSM4138112,2,0.8850128540451987,69,20,cDC2_CD33,2.0994122501452352
GSM4138150,1,0.9715946787953456,69,20,Mono_CD14_THBS1,1.5496953714793622
GSM4138117,4,0.7609138111786846,69,20,Mac_CXCL9,1.282652607143361
GSM4138111,6,0.687586166046799,65,20,cDC2_CD1C,1.2536706886033715
GSM4138131,11,0.8005040205082194,65,20,mregDC_LAMP3,1.3513420190765535
GSM4138167,3,0.9627882117328788,64,20,Mono_CD16,1.7775176431574016
GSM4138155,9,0.7037543297707458,64,20,Mac_SPP1,1.3359724834427944
GSM4138139,9,0.745112419232121,63,20,Mac_SPP1,1.3359724834427944
GSM4138117,2,0.7619026910017245,62,20,cDC2_CD33,2.0994122501452352
GSM4138139,13,0.954392453358975,59,20,Mast,1.305578155512236
GSM4138133,6,0.7242681997780968,59,20,cDC2_CD1C,1.2536706886033715
GSM4138148,2,0.8533756113980491,59,20,cDC2_CD33,2.0994122501452352
GSM4138123,6,0.6474283077286551,57,20,cDC2_CD1C,1.2536706886033715
GSM4138111,8,0.9033846299268702,57,20,DC_pDC,1.192939337256809
GSM4138131,5,0.8082780509136771,56,20,Mac_IL1B,1.3205536773152762
GSM4138141,4,0.8191174653059954,56,20,Mac_CXCL9,1.282652607143361
GSM4138157,2,0.8012214832497381,55,20,cDC2_CD33,2.0994122501452352
GSM4138143,1,0.9043773010231798,53,20,Mono_CD14_THBS1,1.5496953714793622
GSM4138135,1,0.9448650684960976,53,20,Mono_CD14_THBS1,1.5496953714793622
GSM4138137,2,0.9020233283047984,52,20,cDC2_CD33,2.0994122501452352
GSM4138155,8,0.8211841562999267,52,20,DC_pDC,1.192939337256809
GSM4138113,2,0.7899896692393789,51,20,cDC2_CD33,2.0994122501452352
GSM4138155,4,0.7653486000360997,51,20,Mac_CXCL9,1.282652607143361
GSM4138141,11,0.8290958327285933,51,20,mregDC_LAMP3,1.3513420190765535
GSM4138129,1,0.9325711915727876,50,20,Mono_CD14_THBS1,1.5496953714793622
GSM4138164,2,0.8567621960828665,50,20,cDC2_CD33,2.0994122501452352
GSM4138131,6,0.6868737389046023,50,20,cDC2_CD1C,1.2536706886033715
GSM4138123,8,0.8923753245432726,50,20,DC_pDC,1.192939337256809
GSM4138126,3,0.9744216203664824,49,20,Mono_CD16,1.7775176431574016
GSM4138160,3,0.947307500004418,49,20,Mono_CD16,1.7775176431574016
GSM4138137,9,0.7852230272462921,47,20,Mac_SPP1,1.3359724834427944
GSM4138155,7,0.734501013190024,46,20,cDC1_CLEC9A,1.4054219868412705
GSM4138143,8,0.8547059621822516,45,20,DC_pDC,1.192939337256809
GSM4138143,11,0.788567789777777,45,20,mregDC_LAMP3,1.3513420190765535
GSM4138145,8,0.9143580115728172,44,20,DC_pDC,1.192939337256809
GSM4138125,4,0.8042062646436346,43,20,Mac_CXCL9,1.282652607143361
GSM4138150,3,0.9660426477208623,43,20,Mono_CD16,1.7775176431574016
GSM4138141,3,0.941231973163102,42,20,Mono_CD16,1.7775176431574016
GSM4138127,10,0.8584303105778056,42,20,Mono_TIL,1.3003375001858932
GSM4138148,3,0.9639092624885208,41,20,Mono_CD16,1.7775176431574016
GSM4138155,11,0.7539659898816018,39,20,mregDC_LAMP3,1.3513420190765535
GSM4138137,6,0.7900710316408233,39,20,cDC2_CD1C,1.2536706886033715
GSM4138161,5,0.8279850485206965,39,20,Mac_IL1B,1.3205536773152762
GSM4138154,3,0.9324960311925216,37,20,Mono_CD16,1.7775176431574016
GSM4138141,7,0.776961034782596,37,20,cDC1_CLEC9A,1.4054219868412705
GSM4138135,12,0.9016873413331342,37,20,Mac_IL1Bint,1.2461938494720255
GSM4138119,2,0.7522168622932013,37,20,cDC2_CD33,2.0994122501452352
GSM4138111,3,0.8888097380841948,36,20,Mono_CD16,1.7775176431574016
GSM4138113,8,0.8863003605536053,35,20,DC_pDC,1.192939337256809
GSM4138131,1,0.9156521790637054,35,20,Mono_CD14_THBS1,1.5496953714793622
GSM4138123,2,0.8058575865653629,34,20,cDC2_CD33,2.0994122501452352
GSM4138145,5,0.9011362628231055,34,20,Mac_IL1B,1.3205536773152762
GSM4138123,5,0.8432367240393662,34,20,Mac_IL1B,1.3205536773152762
GSM4138121,1,0.8692539823867491,34,20,Mono_CD14_THBS1,1.5496953714793622
GSM4138141,10,0.8857963541580376,33,20,Mono_TIL,1.3003375001858932
GSM4138139,6,0.7678631711516601,33,20,cDC2_CD1C,1.2536706886033715
GSM4138163,3,0.9800136015499474,33,20,Mono_CD16,1.7775176431574016
GSM4138141,6,0.7182735820086801,32,20,cDC2_CD1C,1.2536706886033715
GSM4138159,1,0.9466247346330006,32,20,Mono_CD14_THBS1,1.5496953714793622
GSM4138127,2,0.9299165956238192,32,20,cDC2_CD33,2.0994122501452352
GSM4138143,13,0.9499099441330964,31,20,Mast,1.305578155512236
GSM4138147,8,0.8800969637734649,31,20,DC_pDC,1.192939337256809
GSM4138113,1,0.9406510176904932,31,20,Mono_CD14_THBS1,1.5496953714793622
GSM4138129,5,0.8462854244962854,31,20,Mac_IL1B,1.3205536773152762
GSM4138120,3,0.9359013874116876,31,20,Mono_CD16,1.7775176431574016
GSM4138129,4,0.8718011004638734,31,20,Mac_CXCL9,1.282652607143361
GSM4138164,3,0.9395398464744548,30,20,Mono_CD16,1.7775176431574016
GSM4138135,11,0.9091763534929694,30,20,mregDC_LAMP3,1.3513420190765535
GSM4138119,1,0.8162610212148829,30,20,Mono_CD14_THBS1,1.5496953714793622
GSM4138111,13,0.8580139148973691,29,20,Mast,1.305578155512236
GSM4138111,1,0.8671612178786823,29,20,Mono_CD14_THBS1,1.5496953714793622
GSM4138127,8,0.9272067221531218,29,20,DC_pDC,1.192939337256809
GSM4138111,7,0.8373321605025988,28,20,cDC1_CLEC9A,1.4054219868412705
GSM4138129,9,0.84330165691621,28,20,Mac_SPP1,1.3359724834427944
GSM4138131,3,0.9499561365250516,28,20,Mono_CD16,1.7775176431574016
GSM4138139,7,0.9080565953137064,27,20,cDC1_CLEC9A,1.4054219868412705
GSM4138145,3,0.9379296676810882,27,20,Mono_CD16,1.7775176431574016
GSM4138143,7,0.8260046019790284,27,20,cDC1_CLEC9A,1.4054219868412705
GSM4138117,6,0.8081402045952577,27,20,cDC2_CD1C,1.2536706886033715
GSM4138135,6,0.816939537029491,26,20,cDC2_CD1C,1.2536706886033715
GSM4138159,2,0.8882409910189087,26,20,cDC2_CD33,2.0994122501452352
GSM4138161,6,0.7411760763168223,25,20,cDC2_CD1C,1.2536706886033715
GSM4138119,9,0.7726136084352723,25,20,Mac_SPP1,1.3359724834427944
GSM4138153,2,0.8654643206221253,24,20,cDC2_CD33,2.0994122501452352
GSM4138135,9,0.8798752801783501,24,20,Mac_SPP1,1.3359724834427944
GSM4138115,7,0.8459168234864196,24,20,cDC1_CLEC9A,1.4054219868412705
GSM4138123,11,0.8941040505028006,24,20,mregDC_LAMP3,1.3513420190765535
GSM4138159,7,0.7730192558820773,24,20,cDC1_CLEC9A,1.4054219868412705
GSM4138158,3,0.98343559186875,23,20,Mono_CD16,1.7775176431574016
GSM4138112,8,0.9595243636307672,23,20,DC_pDC,1.192939337256809
GSM4138131,7,0.8368197836801646,23,20,cDC1_CLEC9A,1.4054219868412705
GSM4138133,7,0.8946992008934889,23,20,cDC1_CLEC9A,1.4054219868412705
GSM4138139,11,0.9236926261728876,22,20,mregDC_LAMP3,1.3513420190765535
GSM4138160,8,0.9618161262174572,22,20,DC_pDC,1.192939337256809
GSM4138145,11,0.8744494729017372,22,20,mregDC_LAMP3,1.3513420190765535
GSM4138133,8,0.9677791977403044,21,20,DC_pDC,1.192939337256809
GSM4138115,11,0.8979837410578688,21,20,mregDC_LAMP3,1.3513420190765535
GSM4138139,10,0.929491124514669,21,20,Mono_TIL,1.3003375001858932
GSM4138135,13,0.9632808291710414,21,20,Mast,1.305578155512236
GSM4138159,4,0.8436628952953475,20,20,Mac_CXCL9,1.282652607143361
GSM4138161,7,0.8592277753746111,20,20,cDC1_CLEC9A,1.4054219868412705
GSM4138110,8,0.9515832936947742,20,20,DC_pDC,1.192939337256809
GSM4138143,4,0.874961184052432,20,20,Mac_CXCL9,1.282652607143361
GSM4138155,6,0.8046432513920355,20,20,cDC2_CD1C,1.2536706886033715
GSM4138139,8,0.935707459182466,20,20,DC_pDC,1.192939337256809
GSM4138155,13,0.9304048836734372,19,20,Mast,1.305578155512236
GSM4138157,1,0.9729340226616056,19,20,Mono_CD14_THBS1,1.5496953714793622
GSM4138145,4,0.9254137103666068,19,20,Mac_CXCL9,1.282652607143361
GSM4138116,3,0.9766309638636366,19,20,Mono_CD16,1.7775176431574016
GSM4138157,5,0.9269611126223236,19,20,Mac_IL1B,1.3205536773152762
GSM4138143,3,0.9814947505973384,19,20,Mono_CD16,1.7775176431574016
GSM4138135,8,0.9277395526018996,19,20,DC_pDC,1.192939337256809
GSM4138133,11,0.8634277050691901,19,20,mregDC_LAMP3,1.3513420190765535
GSM4138113,3,0.9104796591226773,19,20,Mono_CD16,1.7775176431574016
GSM4138168,8,0.9490367350406824,18,20,DC_pDC,1.192939337256809
GSM4138131,13,0.9666702146494964,18,20,Mast,1.305578155512236
GSM4138137,11,0.9538365979708816,18,20,mregDC_LAMP3,1.3513420190765535
GSM4138133,1,0.9529137870200962,18,20,Mono_CD14_THBS1,1.5496953714793622
GSM4138115,8,0.9341137821327924,18,20,DC_pDC,1.192939337256809
GSM4138161,10,0.8615813393638037,17,20,Mono_TIL,1.3003375001858932
GSM4138157,4,0.913283060494787,17,20,Mac_CXCL9,1.282652607143361
GSM4138139,3,1.0,17,20,Mono_CD16,1.7775176431574016
GSM4138111,4,0.8640891711610171,17,20,Mac_CXCL9,1.282652607143361
GSM4138122,8,0.9751646058440876,17,20,DC_pDC,1.192939337256809
GSM4138128,8,0.9751646058440876,17,20,DC_pDC,1.192939337256809
GSM4138163,8,0.9903020421816136,16,20,DC_pDC,1.192939337256809
GSM4138130,8,0.9688099390526624,16,20,DC_pDC,1.192939337256809
GSM4138123,7,0.867274532820319,16,20,cDC1_CLEC9A,1.4054219868412705
GSM4138129,8,0.9728596815705096,15,20,DC_pDC,1.192939337256809
GSM4138111,11,0.7587851819768315,15,20,mregDC_LAMP3,1.3513420190765535
GSM4138162,8,0.9939497440455548,15,20,DC_pDC,1.192939337256809
GSM4138135,3,0.9817866971001312,15,20,Mono_CD16,1.7775176431574016
GSM4138115,4,0.9436343740902462,15,20,Mac_CXCL9,1.282652607143361
GSM4138117,13,0.9843483876594742,15,20,Mast,1.305578155512236
GSM4138116,2,0.9366232483801812,684,21,Mono_CD14_THBS1,1.7075257022306085
GSM4138156,2,0.962614903370207,628,21,Mono_CD14_THBS1,1.7075257022306085
GSM4138134,1,0.9438656231583632,623,21,cDC2_CD33,2.2215019182967155
GSM4138134,2,0.9864743961505088,586,21,Mono_CD14_THBS1,1.7075257022306085
GSM4138126,2,0.9859356983515348,552,21,Mono_CD14_THBS1,1.7075257022306085
GSM4138122,1,0.895174347250868,434,21,cDC2_CD33,2.2215019182967155
GSM4138128,1,0.895174347250868,434,21,cDC2_CD33,2.2215019182967155
