NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_MYOTUBE_DIFFERENTIATION	GOBP_MYOTUBE_DIFFERENTIATION		52	-0.39813405	-1.0234507	0.47219193	0.9143417	1.0	495	tags=15%, list=10%, signal=17%	
GOBP_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS	GOBP_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS		25	-0.4437432	-1.0233635	0.46906638	0.9138392	1.0	1686	tags=44%, list=34%, signal=66%	
GOBP_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	GOBP_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND		486	-0.34573793	-1.0233612	0.426	0.9130009	1.0	1640	tags=37%, list=33%, signal=50%	
GOBP_RESPONSE_TO_ESTROGEN	GOBP_RESPONSE_TO_ESTROGEN		29	-0.4308775	-1.0229127	0.47	0.91387403	1.0	2030	tags=62%, list=41%, signal=104%	
GOBP_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY	GOBP_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY		118	-0.36711434	-1.022153	0.46742502	0.9159298	1.0	2575	tags=59%, list=52%, signal=119%	
GOBP_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY	GOBP_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY		33	-0.42922777	-1.0214239	0.47505668	0.91787356	1.0	674	tags=36%, list=13%, signal=42%	
GOBP_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION	GOBP_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION		48	-0.4025197	-1.0213803	0.45993415	0.9171755	1.0	2152	tags=63%, list=43%, signal=109%	
GOBP_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	GOBP_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY		32	-0.42503175	-1.0210458	0.4785553	0.9175686	1.0	856	tags=44%, list=17%, signal=52%	
GOBP_GLIAL_CELL_DEVELOPMENT	GOBP_GLIAL_CELL_DEVELOPMENT		56	-0.3974828	-1.0208359	0.4617068	0.9175419	1.0	1974	tags=45%, list=39%, signal=73%	
GOBP_RESPONSE_TO_STEROL	GOBP_RESPONSE_TO_STEROL		20	-0.4445416	-1.0206685	0.45997745	0.9173167	1.0	981	tags=30%, list=20%, signal=37%	
GOBP_POTASSIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	GOBP_POTASSIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE		20	-0.4568992	-1.0202847	0.48478016	0.917953	1.0	1232	tags=30%, list=25%, signal=40%	
GOBP_POSITIVE_REGULATION_OF_GROWTH	GOBP_POSITIVE_REGULATION_OF_GROWTH		91	-0.37600064	-1.0202174	0.48373556	0.91735667	1.0	2005	tags=46%, list=40%, signal=76%	
GOBP_STRIATED_MUSCLE_ADAPTATION	GOBP_STRIATED_MUSCLE_ADAPTATION		20	-0.45253107	-1.0198157	0.4742268	0.9179917	1.0	677	tags=20%, list=14%, signal=23%	
GOBP_CELLULAR_RESPONSE_TO_UV	GOBP_CELLULAR_RESPONSE_TO_UV		25	-0.43644896	-1.0189458	0.48645598	0.92037755	1.0	1978	tags=64%, list=40%, signal=105%	
GOBP_NEGATIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY		41	-0.40970984	-1.0187702	0.48839778	0.9201759	1.0	1267	tags=32%, list=25%, signal=42%	
GOBP_RESPONSE_TO_AMYLOID_BETA	GOBP_RESPONSE_TO_AMYLOID_BETA		35	-0.40998155	-1.0182878	0.4725028	0.92111707	1.0	1454	tags=29%, list=29%, signal=40%	
GOBP_ORGANOPHOSPHATE_METABOLIC_PROCESS	GOBP_ORGANOPHOSPHATE_METABOLIC_PROCESS		280	-0.3506789	-1.0169781	0.4694082	0.9253476	1.0	1050	tags=25%, list=21%, signal=29%	
GOBP_REGULATION_OF_MYOBLAST_DIFFERENTIATION	GOBP_REGULATION_OF_MYOBLAST_DIFFERENTIATION		27	-0.43074718	-1.0167527	0.4876126	0.92534643	1.0	1757	tags=41%, list=35%, signal=62%	
GOBP_CARDIAC_CONDUCTION	GOBP_CARDIAC_CONDUCTION		41	-0.4128762	-1.0166625	0.47304732	0.9248368	1.0	987	tags=17%, list=20%, signal=21%	
GOBP_EMBRYONIC_SKELETAL_SYSTEM_MORPHOGENESIS	GOBP_EMBRYONIC_SKELETAL_SYSTEM_MORPHOGENESIS		39	-0.4090946	-1.0142261	0.47709498	0.93317425	1.0	209	tags=10%, list=4%, signal=11%	
GOBP_CELLULAR_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES	GOBP_CELLULAR_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES		60	-0.3864587	-1.0139858	0.48834747	0.9332318	1.0	1676	tags=45%, list=34%, signal=67%	
GOBP_EMBRYONIC_DIGIT_MORPHOGENESIS	GOBP_EMBRYONIC_DIGIT_MORPHOGENESIS		20	-0.44358942	-1.0138559	0.496614	0.932869	1.0	2428	tags=65%, list=49%, signal=126%	
GOBP_POSITIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	GOBP_POSITIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY		17	-0.4636601	-1.0131754	0.46750286	0.9345018	1.0	830	tags=12%, list=17%, signal=14%	
GOBP_VESICLE_ORGANIZATION	GOBP_VESICLE_ORGANIZATION		92	-0.37446174	-1.0129535	0.49634275	0.9345075	1.0	962	tags=26%, list=19%, signal=32%	
GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT	GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT		168	-0.35791636	-1.012903	0.47278225	0.93385184	1.0	982	tags=19%, list=20%, signal=23%	
GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS		76	-0.3792825	-1.0128324	0.48272252	0.9332917	1.0	2108	tags=59%, list=42%, signal=101%	
GOBP_PROTEINOGENIC_AMINO_ACID_METABOLIC_PROCESS	GOBP_PROTEINOGENIC_AMINO_ACID_METABOLIC_PROCESS		40	-0.4070514	-1.0128188	0.4675615	0.9324906	1.0	1439	tags=33%, list=29%, signal=45%	
GOBP_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS	GOBP_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS		29	-0.42806122	-1.0125649	0.48600224	0.93257105	1.0	117	tags=7%, list=2%, signal=7%	
GOBP_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	GOBP_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION		54	-0.3913557	-1.0122231	0.4723727	0.9330359	1.0	1269	tags=44%, list=25%, signal=59%	
GOBP_FIBROBLAST_PROLIFERATION	GOBP_FIBROBLAST_PROLIFERATION		49	-0.3955281	-1.0117286	0.45336226	0.9340392	1.0	1665	tags=39%, list=33%, signal=58%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_PROTEIN_TRANSPORT		93	-0.36794958	-1.0114388	0.4963119	0.93432647	1.0	1369	tags=42%, list=27%, signal=57%	
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION	GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION		21	-0.44209483	-1.0113107	0.49328858	0.9339453	1.0	2203	tags=71%, list=44%, signal=127%	
GOBP_HETEROPHILIC_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES	GOBP_HETEROPHILIC_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES		29	-0.42662442	-1.011242	0.47219068	0.93335766	1.0	1287	tags=31%, list=26%, signal=42%	
GOBP_DENDRITE_DEVELOPMENT	GOBP_DENDRITE_DEVELOPMENT		75	-0.382983	-1.0110713	0.4893617	0.9331357	1.0	2127	tags=52%, list=43%, signal=89%	
GOBP_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	GOBP_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT		108	-0.36647573	-1.0099708	0.49382716	0.9362936	1.0	2533	tags=58%, list=51%, signal=116%	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_BETA_PRODUCTION	GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_BETA_PRODUCTION		19	-0.45424157	-1.009799	0.46976745	0.9361287	1.0	982	tags=26%, list=20%, signal=33%	
GOBP_POSITIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION	GOBP_POSITIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION		113	-0.36233476	-1.009737	0.4953368	0.93551373	1.0	1068	tags=26%, list=21%, signal=32%	
GOBP_ICOSANOID_METABOLIC_PROCESS	GOBP_ICOSANOID_METABOLIC_PROCESS		49	-0.39794165	-1.0096455	0.47844827	0.93497795	1.0	886	tags=18%, list=18%, signal=22%	
GOBP_DEVELOPMENTAL_GROWTH	GOBP_DEVELOPMENTAL_GROWTH		249	-0.34683594	-1.0095725	0.48643216	0.93438953	1.0	1988	tags=39%, list=40%, signal=61%	
GOBP_PROTEIN_STABILIZATION	GOBP_PROTEIN_STABILIZATION		49	-0.39724287	-1.0095189	0.4868132	0.93374115	1.0	538	tags=20%, list=11%, signal=23%	
GOBP_REGULATION_OF_NEUROGENESIS	GOBP_REGULATION_OF_NEUROGENESIS		142	-0.3575343	-1.0095022	0.50460595	0.9329684	1.0	1974	tags=42%, list=39%, signal=67%	
GOBP_CELL_SUBSTRATE_ADHESION	GOBP_CELL_SUBSTRATE_ADHESION		195	-0.3513704	-1.0092161	0.48393574	0.9331781	1.0	1534	tags=33%, list=31%, signal=46%	
GOBP_MACROPHAGE_MIGRATION	GOBP_MACROPHAGE_MIGRATION		35	-0.41442332	-1.0080098	0.47801578	0.9367117	1.0	1996	tags=51%, list=40%, signal=85%	
GOBP_PURINERGIC_NUCLEOTIDE_RECEPTOR_SIGNALING_PATHWAY	GOBP_PURINERGIC_NUCLEOTIDE_RECEPTOR_SIGNALING_PATHWAY		16	-0.45601174	-1.0079234	0.50574714	0.9362033	1.0	1323	tags=38%, list=26%, signal=51%	
GOBP_PROTEIN_TRANSPORT	GOBP_PROTEIN_TRANSPORT		341	-0.34446022	-1.0077606	0.486	0.93598	1.0	1255	tags=34%, list=25%, signal=42%	
GOBP_LABYRINTHINE_LAYER_DEVELOPMENT	GOBP_LABYRINTHINE_LAYER_DEVELOPMENT		22	-0.43965152	-1.0071456	0.4851936	0.9374224	1.0	2177	tags=59%, list=44%, signal=104%	
GOBP_POSITIVE_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS		15	-0.4735705	-1.0069822	0.50228834	0.9372212	1.0	545	tags=20%, list=11%, signal=22%	
GOBP_POLYOL_BIOSYNTHETIC_PROCESS	GOBP_POLYOL_BIOSYNTHETIC_PROCESS		21	-0.44621062	-1.0064651	0.51022726	0.9382323	1.0	2279	tags=67%, list=46%, signal=122%	
GOBP_TELENCEPHALON_DEVELOPMENT	GOBP_TELENCEPHALON_DEVELOPMENT		100	-0.36917296	-1.0062718	0.49124613	0.93806136	1.0	1060	tags=21%, list=21%, signal=26%	
GOBP_VESICLE_LOCALIZATION	GOBP_VESICLE_LOCALIZATION		43	-0.40203464	-1.0062333	0.5120087	0.9373675	1.0	1864	tags=42%, list=37%, signal=66%	
GOBP_REGULATION_OF_AXONOGENESIS	GOBP_REGULATION_OF_AXONOGENESIS		59	-0.38712928	-1.0062048	0.4945415	0.9366589	1.0	2241	tags=51%, list=45%, signal=91%	
GOBP_CELLULAR_SENESCENCE	GOBP_CELLULAR_SENESCENCE		28	-0.4214257	-1.006175	0.4892168	0.9359465	1.0	539	tags=18%, list=11%, signal=20%	
GOBP_SARCOMERE_ORGANIZATION	GOBP_SARCOMERE_ORGANIZATION		22	-0.43573368	-1.0049965	0.49	0.9393689	1.0	1625	tags=36%, list=33%, signal=54%	
GOBP_NEGATIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION	GOBP_NEGATIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION		332	-0.34370193	-1.004965	0.4984985	0.9386536	1.0	1494	tags=31%, list=30%, signal=41%	
GOBP_CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT	GOBP_CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT		366	-0.3415153	-1.0043939	0.4764765	0.93994004	1.0	1624	tags=31%, list=32%, signal=42%	
GOBP_CELLULAR_RESPONSE_TO_CALCIUM_ION	GOBP_CELLULAR_RESPONSE_TO_CALCIUM_ION		35	-0.41439173	-1.0041269	0.5062147	0.9400775	1.0	1126	tags=26%, list=23%, signal=33%	
GOBP_LIPOPROTEIN_METABOLIC_PROCESS	GOBP_LIPOPROTEIN_METABOLIC_PROCESS		32	-0.4182757	-1.0036519	0.49213484	0.94092184	1.0	2004	tags=47%, list=40%, signal=78%	
GOBP_RESPONSE_TO_NICOTINE	GOBP_RESPONSE_TO_NICOTINE		16	-0.46205425	-1.0031189	0.5034642	0.94200796	1.0	658	tags=19%, list=13%, signal=22%	
GOBP_MACROPHAGE_CHEMOTAXIS	GOBP_MACROPHAGE_CHEMOTAXIS		27	-0.42138946	-1.0030594	0.49386844	0.9414155	1.0	1996	tags=52%, list=40%, signal=86%	
GOBP_FEMALE_GAMETE_GENERATION	GOBP_FEMALE_GAMETE_GENERATION		48	-0.39500394	-1.0030514	0.5159516	0.94061756	1.0	1631	tags=38%, list=33%, signal=55%	
GOBP_INTERLEUKIN_17_PRODUCTION	GOBP_INTERLEUKIN_17_PRODUCTION		28	-0.4281779	-1.0025092	0.50964814	0.94171566	1.0	911	tags=29%, list=18%, signal=35%	
GOBP_NEGATIVE_REGULATION_OF_AXONOGENESIS	GOBP_NEGATIVE_REGULATION_OF_AXONOGENESIS		27	-0.42751682	-1.0013847	0.5131429	0.94488114	1.0	304	tags=11%, list=6%, signal=12%	
GOBP_MACROAUTOPHAGY	GOBP_MACROAUTOPHAGY		62	-0.38399187	-1.0012251	0.5198711	0.94467694	1.0	672	tags=24%, list=13%, signal=28%	
GOBP_NEURON_PROJECTION_ORGANIZATION	GOBP_NEURON_PROJECTION_ORGANIZATION		35	-0.40856805	-1.0003712	0.5095185	0.94686717	1.0	2088	tags=51%, list=42%, signal=88%	
GOBP_REGULATION_OF_PROTEIN_STABILITY	GOBP_REGULATION_OF_PROTEIN_STABILITY		71	-0.37736833	-1.000176	0.5167568	0.94672996	1.0	1374	tags=45%, list=27%, signal=61%	
GOBP_EPITHELIAL_TUBE_BRANCHING_INVOLVED_IN_LUNG_MORPHOGENESIS	GOBP_EPITHELIAL_TUBE_BRANCHING_INVOLVED_IN_LUNG_MORPHOGENESIS		16	-0.4639589	-1.000078	0.49078342	0.9462493	1.0	1823	tags=56%, list=36%, signal=88%	
GOBP_IRON_ION_TRANSPORT	GOBP_IRON_ION_TRANSPORT		25	-0.4283325	-0.99999905	0.5011111	0.945729	1.0	563	tags=20%, list=11%, signal=22%	
GOBP_RESPONSE_TO_METAL_ION	GOBP_RESPONSE_TO_METAL_ION		125	-0.35814038	-0.9991414	0.51229507	0.9480149	1.0	1411	tags=32%, list=28%, signal=43%	
GOBP_CELLULAR_RESPONSE_TO_IONIZING_RADIATION	GOBP_CELLULAR_RESPONSE_TO_IONIZING_RADIATION		21	-0.43870038	-0.998737	0.51903117	0.9486061	1.0	2443	tags=76%, list=49%, signal=148%	
GOBP_NEGATIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	GOBP_NEGATIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION		38	-0.40184218	-0.99847996	0.5016538	0.94876784	1.0	1754	tags=50%, list=35%, signal=76%	
GOBP_CARBOHYDRATE_HOMEOSTASIS	GOBP_CARBOHYDRATE_HOMEOSTASIS		89	-0.36895186	-0.9978543	0.51626444	0.95019895	1.0	1201	tags=31%, list=24%, signal=41%	
GOBP_RESPONSE_TO_AXON_INJURY	GOBP_RESPONSE_TO_AXON_INJURY		33	-0.41069442	-0.99761546	0.5127636	0.9502231	1.0	2010	tags=48%, list=40%, signal=81%	
GOBP_CELLULAR_RESPONSE_TO_CARBOHYDRATE_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_CARBOHYDRATE_STIMULUS		54	-0.38261077	-0.99720293	0.54405284	0.9508796	1.0	1201	tags=37%, list=24%, signal=48%	
GOBP_PYRIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS	GOBP_PYRIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS		52	-0.3891958	-0.9971337	0.5166297	0.9503011	1.0	1691	tags=42%, list=34%, signal=63%	
GOBP_POSITIVE_REGULATION_OF_BINDING	GOBP_POSITIVE_REGULATION_OF_BINDING		24	-0.4357225	-0.9964226	0.5359551	0.95199776	1.0	1252	tags=29%, list=25%, signal=39%	
GOBP_RESPONSE_TO_LIGHT_STIMULUS	GOBP_RESPONSE_TO_LIGHT_STIMULUS		88	-0.36113164	-0.9963633	0.4910808	0.9513941	1.0	2161	tags=50%, list=43%, signal=87%	
GOBP_MYELOID_DENDRITIC_CELL_ACTIVATION	GOBP_MYELOID_DENDRITIC_CELL_ACTIVATION		20	-0.44592765	-0.99624103	0.5028769	0.9510427	1.0	483	tags=25%, list=10%, signal=28%	
GOBP_NEGATIVE_REGULATION_OF_AUTOPHAGY	GOBP_NEGATIVE_REGULATION_OF_AUTOPHAGY		18	-0.4488383	-0.9959222	0.50391936	0.9513087	1.0	1235	tags=33%, list=25%, signal=44%	
GOBP_POSTSYNAPTIC_DENSITY_ASSEMBLY	GOBP_POSTSYNAPTIC_DENSITY_ASSEMBLY		17	-0.45760491	-0.99543756	0.5208568	0.95225763	1.0	1715	tags=35%, list=34%, signal=54%	
GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION	GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION		28	-0.42151642	-0.99540377	0.50113124	0.95155936	1.0	658	tags=18%, list=13%, signal=20%	
GOBP_REGULATION_OF_CELL_FATE_COMMITMENT	GOBP_REGULATION_OF_CELL_FATE_COMMITMENT		17	-0.45387077	-0.9951476	0.50973654	0.9516204	1.0	1252	tags=29%, list=25%, signal=39%	
GOBP_SINGLE_FERTILIZATION	GOBP_SINGLE_FERTILIZATION		41	-0.39993963	-0.9935481	0.52527475	0.9563089	1.0	869	tags=17%, list=17%, signal=20%	
GOBP_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION	GOBP_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION		39	-0.40165508	-0.9931381	0.49719417	0.9569047	1.0	2030	tags=41%, list=41%, signal=69%	
GOBP_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	GOBP_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION		53	-0.38588443	-0.9930397	0.5254605	0.9564109	1.0	2494	tags=64%, list=50%, signal=127%	
GOBP_NUCLEAR_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	GOBP_NUCLEAR_RECEPTOR_MEDIATED_SIGNALING_PATHWAY		59	-0.38330826	-0.9929703	0.53821313	0.9558268	1.0	1599	tags=36%, list=32%, signal=52%	
GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION	GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION		32	-0.4153149	-0.99202424	0.5336323	0.95830715	1.0	1094	tags=31%, list=22%, signal=40%	
GOBP_CARBOHYDRATE_DERIVATIVE_TRANSPORT	GOBP_CARBOHYDRATE_DERIVATIVE_TRANSPORT		22	-0.4282902	-0.9913037	0.5227008	0.9600452	1.0	566	tags=23%, list=11%, signal=26%	
GOBP_PROSTANOID_METABOLIC_PROCESS	GOBP_PROSTANOID_METABOLIC_PROCESS		22	-0.43761513	-0.99102706	0.53986335	0.96019566	1.0	1887	tags=45%, list=38%, signal=73%	
GOBP_REGULATION_OF_MACROPHAGE_CHEMOTAXIS	GOBP_REGULATION_OF_MACROPHAGE_CHEMOTAXIS		20	-0.43758124	-0.99048203	0.50339365	0.961245	1.0	1996	tags=55%, list=40%, signal=91%	
GOBP_MRNA_PROCESSING	GOBP_MRNA_PROCESSING		27	-0.4146808	-0.9898344	0.5184358	0.9625927	1.0	1493	tags=44%, list=30%, signal=63%	
GOBP_REGULATION_OF_NUCLEAR_DIVISION	GOBP_REGULATION_OF_NUCLEAR_DIVISION		59	-0.38257158	-0.9898303	0.5313853	0.9617824	1.0	2515	tags=69%, list=50%, signal=138%	
GOBP_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION	GOBP_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION		18	-0.44863582	-0.9897795	0.5116009	0.9611443	1.0	2293	tags=56%, list=46%, signal=102%	
GOBP_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	GOBP_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT		177	-0.34673178	-0.98968667	0.5514113	0.9606546	1.0	1974	tags=41%, list=39%, signal=65%	
GOBP_NEURON_MIGRATION	GOBP_NEURON_MIGRATION		71	-0.37092933	-0.98948	0.54331553	0.9605202	1.0	2213	tags=51%, list=44%, signal=90%	
GOBP_RESPONSE_TO_BACTERIUM	GOBP_RESPONSE_TO_BACTERIUM		342	-0.3374775	-0.98944557	0.56112224	0.9598183	1.0	1050	tags=25%, list=21%, signal=30%	
GOBP_COLLATERAL_SPROUTING	GOBP_COLLATERAL_SPROUTING		16	-0.45728648	-0.989436	0.5392491	0.95903593	1.0	513	tags=19%, list=10%, signal=21%	
GOBP_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS		462	-0.3335817	-0.9891954	0.552	0.9590521	1.0	1685	tags=39%, list=34%, signal=53%	
GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN	GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN		31	-0.41077718	-0.9881626	0.52673495	0.9618477	1.0	168	tags=19%, list=3%, signal=20%	
GOBP_NEGATIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS		392	-0.3373818	-0.9875321	0.547	0.9631668	1.0	1868	tags=46%, list=37%, signal=68%	
GOBP_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE	GOBP_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE		26	-0.4242855	-0.9872955	0.53379154	0.9631853	1.0	825	tags=27%, list=17%, signal=32%	
GOBP_RAC_PROTEIN_SIGNAL_TRANSDUCTION	GOBP_RAC_PROTEIN_SIGNAL_TRANSDUCTION		18	-0.44474632	-0.9871947	0.5072952	0.9627283	1.0	991	tags=33%, list=20%, signal=41%	
GOBP_REGULATION_OF_MICROTUBULE_BASED_PROCESS	GOBP_REGULATION_OF_MICROTUBULE_BASED_PROCESS		62	-0.37646216	-0.9871802	0.5359828	0.9619648	1.0	1818	tags=42%, list=36%, signal=65%	
GOBP_CELL_JUNCTION_DISASSEMBLY	GOBP_CELL_JUNCTION_DISASSEMBLY		18	-0.44758695	-0.9866019	0.50566894	0.96319586	1.0	849	tags=28%, list=17%, signal=33%	
GOBP_SIGNAL_RELEASE	GOBP_SIGNAL_RELEASE		182	-0.34555736	-0.9859378	0.55813956	0.96471983	1.0	1323	tags=26%, list=26%, signal=35%	
GOBP_AEROBIC_RESPIRATION	GOBP_AEROBIC_RESPIRATION		19	-0.4361172	-0.98483557	0.53628117	0.96765745	1.0	2280	tags=63%, list=46%, signal=116%	
GOBP_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS	GOBP_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS		15	-0.45834452	-0.9846136	0.52548134	0.96762145	1.0	175	tags=13%, list=4%, signal=14%	
GOBP_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND	GOBP_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND		33	-0.4063179	-0.98443305	0.5198188	0.9673932	1.0	1525	tags=36%, list=31%, signal=52%	
GOBP_PIGMENTATION	GOBP_PIGMENTATION		39	-0.39461496	-0.98297864	0.5562988	0.97150505	1.0	1913	tags=41%, list=38%, signal=66%	
GOBP_POTASSIUM_ION_HOMEOSTASIS	GOBP_POTASSIUM_ION_HOMEOSTASIS		18	-0.44438237	-0.98173034	0.5316742	0.97489035	1.0	1765	tags=44%, list=35%, signal=68%	
GOBP_REGULATION_OF_NEURON_APOPTOTIC_PROCESS	GOBP_REGULATION_OF_NEURON_APOPTOTIC_PROCESS		94	-0.35990426	-0.98157144	0.53485954	0.9746196	1.0	2213	tags=51%, list=44%, signal=90%	
GOBP_CELLULAR_RESPONSE_TO_LIPOPROTEIN_PARTICLE_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_LIPOPROTEIN_PARTICLE_STIMULUS		23	-0.42459163	-0.98151577	0.52391547	0.97399133	1.0	1068	tags=26%, list=21%, signal=33%	
GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	GOBP_ESTABLISHMENT_OF_SKIN_BARRIER		26	-0.42280143	-0.9809612	0.52407616	0.97505003	1.0	1757	tags=35%, list=35%, signal=53%	
GOBP_NITROGEN_COMPOUND_TRANSPORT	GOBP_NITROGEN_COMPOUND_TRANSPORT		473	-0.33102483	-0.9800742	0.588	0.97721744	1.0	994	tags=25%, list=20%, signal=28%	
GOBP_HUMORAL_IMMUNE_RESPONSE	GOBP_HUMORAL_IMMUNE_RESPONSE		146	-0.34837595	-0.97966397	0.57403654	0.9778039	1.0	542	tags=14%, list=11%, signal=15%	
GOBP_DENDRITIC_SPINE_DEVELOPMENT	GOBP_DENDRITIC_SPINE_DEVELOPMENT		33	-0.40564474	-0.9795031	0.5381215	0.9775338	1.0	2655	tags=70%, list=53%, signal=148%	
GOBP_AMYLOID_BETA_CLEARANCE	GOBP_AMYLOID_BETA_CLEARANCE		23	-0.42469	-0.97918946	0.5530474	0.97771966	1.0	1349	tags=35%, list=27%, signal=47%	
GOBP_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS	GOBP_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS		29	-0.40893328	-0.97883093	0.54370034	0.9781256	1.0	807	tags=17%, list=16%, signal=20%	
GOBP_OLIGODENDROCYTE_DEVELOPMENT	GOBP_OLIGODENDROCYTE_DEVELOPMENT		17	-0.44454584	-0.9778663	0.5263775	0.9805717	1.0	2063	tags=47%, list=41%, signal=80%	
