sample,K,gep,label,label_kind,membership_label,baseline_group_type,members_str,ROGUE,n_cells,baseline_ROGUE,delta_ROGUE,baseline_ROGUE_mean,baseline_ROGUE_min,baseline_ROGUE_max,delta_ROGUE_vs_mean,delta_ROGUE_vs_max,recommendation
GSM4138119,10,1,Monocyte_family,family,Monocyte_family,family,Mono_CD14_IL1B,0.8931867386069501,42,0.9283766587096818,-0.0351899201027317,0.9265735014801211,0.9265735014801211,0.9265735014801211,-0.033386762873170994,-0.033386762873170994,family_GEP_tie
GSM4138129,10,8,Macrophage_family,family,Macrophage_family,family,Mac_SPP1,0.875590907808813,42,0.7576685488530968,0.11792235895571623,0.8920155481719109,0.8572131807072654,0.9117975234359513,-0.016424640363097875,-0.03620661562713834,family_GEP_tie
GSM4138123,10,5,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1B,0.8792451259647479,42,,,,,,,,ambiguous
GSM4138123,10,3,DC_family,family,DC_family,family,cDC2_CD1C,0.7913500330632482,42,0.7694321137860433,0.02191791927720499,0.8850584496860453,0.8338243922454822,0.9362925071266084,-0.09370841662279705,-0.14494247406336014,family_GEP_less_pure
GSM4138143,10,9,DC_family,family,DC_family,family,mregDC_LAMP3,0.8539487688654224,42,0.7974127699611427,0.05653599890427963,0.9055489797602105,0.8363803600910621,0.9728270070513856,-0.05160021089478817,-0.11887823818596321,family_GEP_less_pure
GSM4138161,10,6,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.7626224722900904,40,,,,,,,,ambiguous
GSM4138121,10,1,Monocyte_family,family,Monocyte_family,family,,0.9041062020513686,40,0.8716042571522686,0.032501944899099966,0.898475884524965,0.898475884524965,0.898475884524965,0.005630317526403639,0.005630317526403639,family_GEP_tie
GSM4138135,10,3,DC_family,family,DC_family,family,Mac_IL1Bint+cDC2_CD1C,0.8762579145582194,39,0.841697457205539,0.03456045735268043,0.9141908482833139,0.9014178844159572,0.9269638121506706,-0.03793293372509443,-0.050705897592451143,family_GEP_less_pure
GSM4138145,10,2,Mono_CD16,specific,Mono_CD16,specific,,0.9795749355481274,38,,,,,,,,no_baseline
GSM4138139,10,6,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.8524336506354653,37,,,,,,,,ambiguous
GSM4138141,10,6,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.8325844683838861,37,,,,,,,,ambiguous
GSM4138159,10,1,Monocyte_family,family,Monocyte_family,family,,0.958876157576403,36,0.9468764067983803,0.011999750778022733,0.9865528391770042,0.9865528391770042,0.9865528391770042,-0.027676681600601216,-0.027676681600601216,family_GEP_tie
GSM4138129,10,5,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.8718311552244478,36,,,,,,,,ambiguous
GSM4138125,10,4,Macrophage_family,family,Macrophage_family,family,Mac_CXCL9,0.8994232062551781,36,0.7439021951733407,0.15552101108183747,0.8395637481240836,0.7610993234066383,0.8797488820421768,0.0598594581310945,0.019674324213001304,family_GEP_tie
GSM4138137,10,3,DC_family,family,DC_family,family,Mac_IL1Bint+cDC2_CD1C,0.8698362000428757,35,0.839030314310623,0.030805885732252625,0.9396701572628847,0.9248049269553744,0.9545353875703949,-0.06983395722000907,-0.08469918752751926,family_GEP_less_pure
GSM4138135,10,8,Macrophage_family,family,Macrophage_family,family,,0.8591470593181161,35,0.6821237468466982,0.1770233124714179,0.7825491964380239,0.7690520922235567,0.8086840355033273,0.07659786288009218,0.05046302381478873,family_GEP_purer
GSM4138139,10,2,Mono_CD16,specific,Mono_CD16,specific,,0.9501933802406031,35,,,,,,,,no_baseline
GSM4138129,10,4,Macrophage_family,family,Macrophage_family,family,Mac_CXCL9,0.909118969181269,34,0.7576685488530968,0.15145042032817224,0.8920155481719109,0.8572131807072654,0.9117975234359513,0.017103421009358133,-0.0026785542546823304,family_GEP_tie
GSM4138113,10,7,DC_pDC,specific,DC_pDC,specific,DC_pDC,0.9360748270364975,33,0.9211167331049517,0.01495809393154579,,,,,,specific_GEP_tie
GSM4138135,10,6,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9026518339753895,32,,,,,,,,ambiguous
GSM4138145,10,5,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1B,0.9420086775217021,31,,,,,,,,ambiguous
GSM4138143,10,10,Mast,specific,Mast,specific,Mast,0.9748135904112316,31,0.9748135904112316,0.0,,,,,,specific_GEP_tie
GSM4138147,10,7,DC_pDC,specific,DC_pDC,specific,DC_pDC,0.935324749011505,31,0.935324749011505,0.0,,,,,,specific_GEP_tie
GSM4138135,10,9,DC_family,family,DC_family,family,mregDC_LAMP3,0.9258735720252302,30,0.841697457205539,0.08417611481969123,0.9141908482833139,0.9014178844159572,0.9269638121506706,0.011682723741916368,-0.0010902401254403449,family_GEP_tie
GSM4138133,10,1,Monocyte_family,family,Monocyte_family,family,,0.9591286501309939,29,0.9757353034710631,-0.016606653340069166,,,,,,no_baseline
GSM4138127,10,7,DC_pDC,specific,DC_pDC,specific,DC_pDC,0.9419975452784044,29,0.9441912994803779,-0.002193754201973541,,,,,,specific_GEP_tie
GSM4138119,10,3,DC_family,family,DC_family,family,cDC2_CD1C,0.7841669029157519,28,0.903900009773125,-0.11973310685737315,0.9306634215858475,0.9306634215858475,0.9306634215858475,-0.1464965186700956,-0.1464965186700956,family_GEP_less_pure
GSM4138155,10,4,Macrophage_family,family,Macrophage_family,family,,0.9395178704164566,28,0.6299154299118346,0.30960244050462205,0.8287987895638023,0.7353060885465175,0.9313484752902581,0.11071908085265436,0.00816939512619852,family_GEP_tie
GSM4138157,10,1,Monocyte_family,family,Monocyte_family,family,,0.9659744337085671,28,0.9673513117174695,-0.0013768780089024046,,,,,,no_baseline
GSM4138117,10,3,DC_family,family,DC_family,family,,0.9294505281939935,28,0.8983178908723612,0.031132637321632295,0.9725567576127755,0.9663640660735294,0.9787494491520216,-0.04310622941878195,-0.049298920958028014,family_GEP_tie
GSM4138111,10,10,Mast,specific,Mast,specific,Mast,0.9050661191766445,28,0.9059125026497903,-0.0008463834731458064,,,,,,specific_GEP_tie
GSM4138113,10,3,DC_family,family,DC_family,family,,0.8740270758704553,27,0.7632287255055046,0.11079835036495067,0.9793894180133036,0.9793894180133036,0.9793894180133036,-0.10536234214284834,-0.10536234214284834,family_GEP_less_pure
GSM4138135,10,2,Mono_CD16,specific,Mono_CD16,specific,,0.9676991640382285,26,,,,,,,,no_baseline
GSM4138119,10,8,Macrophage_family,family,Macrophage_family,family,Mac_SPP1,0.8760046119891902,25,0.7571052713504478,0.11889934063874241,0.895680379286653,0.8901661361622865,0.9011946224110196,-0.019675767297462787,-0.025190010421829334,family_GEP_tie
GSM4138129,10,7,DC_pDC,specific,DC_pDC,specific,DC_pDC,0.9868286715955322,25,0.9868286715955322,0.0,,,,,,specific_GEP_tie
GSM4138144,10,3,DC_family,family,DC_family,family,cDC2_CD33,0.9781844894572163,25,0.8857225642654714,0.0924619251917449,0.8857225642654714,0.8857225642654714,0.8857225642654714,0.0924619251917449,0.0924619251917449,family_GEP_purer
GSM4138112,10,7,DC_pDC,specific,DC_pDC,specific,DC_pDC,0.9670409840078681,25,0.9672228106134714,-0.00018182660560328578,,,,,,specific_GEP_tie
GSM4138127,10,8,Macrophage_family,family,Macrophage_family,family,Mac_SPP1,0.9551348531414955,25,0.7778561108377001,0.17727874230379537,0.8857458167058204,0.8434018282825052,0.9101669348597422,0.06938903643567507,0.04496791828175328,family_GEP_tie
GSM4138155,10,9,DC_family,family,DC_family,family,mregDC_LAMP3,0.9095891198160622,25,0.7010983122032448,0.20849080761281735,0.8625510399348976,0.7033769731287276,0.9525283304652391,0.047038079881164596,-0.04293921064917694,family_GEP_tie
GSM4138125,10,3,DC_family,family,DC_family,family,,0.9204911424777072,24,0.95113418699402,-0.030643044516312723,,,,,,no_baseline
GSM4138129,10,3,DC_family,family,DC_family,family,,0.9201825036506178,24,0.8738886990016175,0.04629380464900035,0.9428106714336715,0.9428106714336715,0.9428106714336715,-0.022628167783053654,-0.022628167783053654,family_GEP_tie
GSM4138123,10,1,Monocyte_family,family,Monocyte_family,family,,0.9497458291067338,23,0.9278791004179824,0.02186672868875139,1.0,1.0,1.0,-0.050254170893266226,-0.050254170893266226,family_GEP_less_pure
GSM4138160,10,7,DC_pDC,specific,DC_pDC,specific,DC_pDC,0.980833886723325,23,0.980833886723325,0.0,,,,,,specific_GEP_tie
GSM4138153,10,3,DC_family,family,DC_family,family,,0.922645268527941,23,0.9378503541294222,-0.01520508560148115,,,,,,no_baseline
GSM4138113,10,2,Mono_CD16,specific,Mono_CD16,specific,,0.939604105750446,23,,,,,,,,no_baseline
GSM4138141,10,5,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9495144952302128,22,,,,,,,,ambiguous
GSM4138139,10,9,DC_family,family,DC_family,family,mregDC_LAMP3,0.9422756010989471,22,0.8604547296733422,0.0818208714256049,0.9500548630243539,0.9275794199454983,0.9764864772086252,-0.0077792619254067885,-0.0342108761096781,family_GEP_tie
GSM4138162,10,3,DC_family,family,DC_family,family,cDC2_CD33,0.9884703085427223,22,0.9565826886013326,0.03188761994138978,0.9565826886013326,0.9565826886013326,0.9565826886013326,0.03188761994138978,0.03188761994138978,family_GEP_tie
GSM4138139,10,7,DC_pDC,specific,DC_pDC,specific,DC_pDC,0.9506174967437965,22,0.9506174967437965,0.0,,,,,,specific_GEP_tie
GSM4138120,10,3,DC_family,family,DC_family,family,cDC2_CD33,0.9628306238385708,22,0.9218733376798663,0.04095728615870442,0.922151553350892,0.922151553350892,0.922151553350892,0.040679070487678715,0.040679070487678715,family_GEP_tie
GSM4138135,10,10,Mast,specific,Mast,specific,Mast,1.0,21,1.0,0.0,,,,,,specific_GEP_tie
GSM4138123,10,9,DC_family,family,DC_family,family,mregDC_LAMP3,0.9565098966662946,21,0.7694321137860433,0.18707778288025134,0.8850584496860453,0.8338243922454822,0.9362925071266084,0.0714514469802493,0.020217389539686215,family_GEP_tie
GSM4138133,10,7,DC_pDC,specific,DC_pDC,specific,DC_pDC,0.9780104357713506,21,0.9780104357713506,0.0,,,,,,specific_GEP_tie
GSM4138116,10,2,Mono_CD16,specific,Mono_CD16,specific,Mono_CD16,0.9842694746206083,21,0.9836055443637416,0.0006639302568667294,,,,,,specific_GEP_tie
GSM4138137,10,2,Mono_CD16,specific,Mono_CD16,specific,,0.9914975282969861,20,,,,,,,,no_baseline
GSM4138110,10,7,DC_pDC,specific,DC_pDC,specific,DC_pDC,0.9697106021963595,20,0.9555193703185515,0.01419123187780802,,,,,,specific_GEP_tie
GSM4138128,10,7,DC_pDC,specific,DC_pDC,specific,DC_pDC,0.9782659584116306,20,0.9782659584116306,0.0,,,,,,specific_GEP_tie
GSM4138122,10,7,DC_pDC,specific,DC_pDC,specific,DC_pDC,0.9782659584116306,20,0.9782659584116306,0.0,,,,,,specific_GEP_tie
GSM4138127,10,2,Mono_CD16,specific,Mono_CD16,specific,,0.9434034012598295,20,,,,,,,,no_baseline
GSM4138155,10,6,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9460654341861999,20,,,,,,,,ambiguous
GSM4138152,10,3,DC_family,family,DC_family,family,cDC2_CD33,0.9745412407235607,20,0.9275689836639187,0.04697225705964203,0.9422903143010685,0.9422903143010685,0.9422903143010685,0.032250926422492276,0.032250926422492276,family_GEP_tie
GSM4138168,10,7,DC_pDC,specific,DC_pDC,specific,DC_pDC,0.9457890908623999,20,0.9457890908623999,0.0,,,,,,specific_GEP_tie
GSM4138157,10,5,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9291599734980015,20,,,,,,,,ambiguous
GSM4138115,10,9,DC_family,family,DC_family,family,mregDC_LAMP3,0.959043731436514,19,0.7727754744975728,0.18626825693894122,0.9448213181217421,0.8833382610733246,0.9795744769176817,0.01422241331477192,-0.020530745481167734,family_GEP_tie
GSM4138115,10,7,DC_pDC,specific,DC_pDC,specific,DC_pDC,0.9816087420119992,19,0.9816087420119992,0.0,,,,,,specific_GEP_tie
GSM4138155,10,10,Mast,specific,Mast,specific,Mast,0.9381206978557273,19,0.9381206978557273,0.0,,,,,,specific_GEP_tie
GSM4138135,10,7,DC_pDC,specific,DC_pDC,specific,DC_pDC,0.9592348250153161,19,0.9787886250594097,-0.019553800044093572,,,,,,specific_GEP_tie
GSM4138133,10,9,DC_family,family,DC_family,family,mregDC_LAMP3,0.880236894807487,19,0.7773132578349409,0.10292363697254614,0.8960802081062401,0.8443201093512147,0.9666877738031457,-0.015843313298753103,-0.08645087899565873,family_GEP_less_pure
GSM4138121,10,3,DC_family,family,DC_family,family,,0.9124308691849021,19,0.85151969778944,0.060911171395462094,0.9241022089581199,0.9241022089581199,0.9241022089581199,-0.01167133977321777,-0.01167133977321777,family_GEP_tie
GSM4138131,10,10,Mast,specific,Mast,specific,Mast,0.9564196483172959,19,0.9764376533440459,-0.020018005026749996,,,,,,specific_GEP_tie
GSM4138127,10,3,DC_family,family,DC_family,family,,0.9725300008517392,18,0.891335201708411,0.08119479914332828,0.9437544721988554,0.9437544721988554,0.9437544721988554,0.028775528652883797,0.028775528652883797,family_GEP_tie
GSM4138145,10,9,DC_family,family,DC_family,family,mregDC_LAMP3,0.9782002683833607,18,0.7535493269325659,0.22465094145079478,0.8774114885780038,0.7694312134807648,0.9775707485663541,0.10078877980535694,0.0006295198170066518,family_GEP_tie
GSM4138171,10,3,DC_family,family,DC_family,family,,1.0,18,0.985688027513448,0.014311972486552027,,,,,,no_baseline
GSM4138161,10,2,Mono_CD16,specific,Mono_CD16,specific,,0.9722161736903613,18,,,,,,,,no_baseline
GSM4138130,10,7,DC_pDC,specific,DC_pDC,specific,DC_pDC,0.9928521640048311,17,0.9639490407838097,0.0289031232210214,,,,,,specific_GEP_tie
GSM4138133,10,2,Mono_CD16,specific,Mono_CD16,specific,,0.9874254293449747,17,,,,,,,,no_baseline
GSM4138162,10,7,DC_pDC,specific,DC_pDC,specific,DC_pDC,0.9897606953288196,17,0.9897606953288196,0.0,,,,,,specific_GEP_tie
GSM4138113,10,6,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.7622986286417504,17,,,,,,,,ambiguous
GSM4138154,10,3,DC_family,family,DC_family,family,,0.9579609715788284,17,0.8775236679295477,0.0804373036492807,0.9300654096595982,0.9300654096595982,0.9300654096595982,0.02789556191923026,0.02789556191923026,family_GEP_tie
GSM4138172,10,3,DC_family,family,DC_family,family,,0.9746524486080247,17,0.9751510210975685,-0.0004985724895437693,,,,,,no_baseline
GSM4138143,10,6,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9332355890764402,17,,,,,,,,ambiguous
GSM4138127,10,4,Macrophage_family,family,Macrophage_family,family,,0.94379714562899,17,0.7778561108377001,0.16594103479128985,0.8857458167058204,0.8434018282825052,0.9101669348597422,0.058051328923169554,0.03363021076924777,family_GEP_tie
GSM4138118,10,2,Mono_CD16,specific,Mono_CD16,specific,,0.986381416823375,17,,,,,,,,no_baseline
GSM4138163,10,7,DC_pDC,specific,DC_pDC,specific,DC_pDC,0.9941087355013785,16,0.9858316108356697,0.008277124665708735,,,,,,specific_GEP_tie
GSM4138157,10,7,DC_pDC,specific,DC_pDC,specific,DC_pDC,0.978093154163344,16,0.9771060119735836,0.0009871421897603705,,,,,,specific_GEP_tie
GSM4138121,10,7,DC_pDC,specific,DC_pDC,specific,,0.975345479450801,16,,,,,,,,no_baseline
GSM4138155,10,2,Mono_CD16,specific,Mono_CD16,specific,,0.9792580468538428,16,,,,,,,,no_baseline
GSM4138143,10,4,Macrophage_family,family,Macrophage_family,family,,0.9582337883714681,16,0.7385317125013253,0.2197020758701428,0.9223590670958051,0.8447181341916102,1.0,0.035874721275663046,-0.04176621162853189,family_GEP_tie
GSM4138117,10,2,Mono_CD16,specific,Mono_CD16,specific,,0.9751299018820724,16,,,,,,,,no_baseline
GSM4138159,10,4,Macrophage_family,family,Macrophage_family,family,,0.9729532809172062,16,0.8696457764255141,0.10330750449169213,0.9556263488964751,0.9367701176125816,0.9744825801803686,0.0173269320207311,-0.0015292992631623648,family_GEP_tie
GSM4138137,10,9,DC_family,family,DC_family,family,mregDC_LAMP3,0.948549955779736,16,0.839030314310623,0.10951964146911297,0.9396701572628847,0.9248049269553744,0.9545353875703949,0.008879798516851278,-0.005985431790658913,family_GEP_tie
GSM4138169,10,3,DC_family,family,DC_family,family,,1.0,15,0.987992121191529,0.012007878808470984,,,,,,no_baseline
GSM4138151,10,7,DC_pDC,specific,DC_pDC,specific,DC_pDC,0.9806392337550041,15,0.9806392337550041,0.0,,,,,,specific_GEP_tie
GSM4138115,10,4,Macrophage_family,family,Macrophage_family,family,,0.9727088844047236,15,0.9489538079417781,0.0237550764629455,0.9731076328658982,0.9731076328658982,0.9731076328658982,-0.00039874846117460283,-0.00039874846117460283,family_GEP_tie
GSM4138117,10,10,Mast,specific,Mast,specific,Mast,0.9848958966969695,15,0.9848958966969695,0.0,,,,,,specific_GEP_tie
GSM4138147,10,3,DC_family,family,DC_family,family,,0.9840307386621786,15,,,,,,,,no_baseline
GSM4138148,10,3,DC_family,family,DC_family,family,,0.9935131467076675,15,0.9695044981476699,0.024008648559997625,0.9694416070410731,0.9694416070410731,0.9694416070410731,0.024071539666594477,0.024071539666594477,family_GEP_tie
GSM4138134,11,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14,0.956170354549491,1214,,,,,,,,ambiguous
GSM4138156,11,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16,subgroup,Mono_CD14+Mono_CD16,0.9020571584237381,915,0.9322540907900484,-0.03019693236631027,0.9697216211129801,0.9674540600296433,0.9719891821963169,-0.06766446268924198,-0.06993202377257879,subgroup_GEP_less_pure
GSM4138126,11,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14,0.9529039457285877,758,,,,,,,,ambiguous
GSM4138116,11,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14_THBS1,0.9303430193458323,701,,,,,,,,ambiguous
GSM4138140,11,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14,0.9177226957902214,696,,,,,,,,ambiguous
GSM4138142,11,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16,subgroup,Mono_CD14+Mono_CD16,0.9052958356018415,686,0.9271894213412561,-0.02189358573941469,0.9718944033882,0.9665257719433304,0.9772630348330694,-0.06659856778635853,-0.07196719923122796,subgroup_GEP_less_pure
GSM4138132,11,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_Int,subgroup,Mono_CD14+Mono_Int,0.9350220168984388,642,0.9605309142964024,-0.02550889739796358,0.9851452972778509,0.9787604738252575,0.9915301207304444,-0.05012328037941216,-0.05650810383200566,subgroup_GEP_less_pure
GSM4138136,11,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16+Mono_Int,subgroup,Mono_CD14+Mono_CD16+Mono_Int,0.9030420718636254,639,0.9393889781999186,-0.03634690633629323,0.9756666255116541,0.9633769744555425,0.9847081551064648,-0.07262455364802867,-0.08166608324283942,subgroup_GEP_less_pure
GSM4138110,11,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD14_THBS1,subgroup,Mono_CD14+Mono_CD14_THBS1,0.9109487623685143,625,0.9660212560179537,-0.05507249364943945,0.9713485424285075,0.966937161709359,0.9757599231476562,-0.06039978005999325,-0.06481116077914195,subgroup_GEP_less_pure
GSM4138120,11,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14_ID1,0.8700638234745288,594,,,,,,,,ambiguous
GSM4138130,11,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16+Mono_Int,subgroup,Mono_CD14+Mono_CD16+Mono_Int,0.9223221264230032,585,0.9276561159403772,-0.0053339895173740715,0.9732306530518309,0.9582255439190961,0.9812775037239836,-0.05090852662882772,-0.05895537730098044,subgroup_GEP_less_pure
GSM4138138,11,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16,subgroup,Mono_CD14+Mono_CD16,0.90393497044711,573,0.9107663246825695,-0.006831354235459441,0.9764594236641286,0.9668810029523296,0.9860378443759278,-0.07252445321701861,-0.08210287392881777,subgroup_GEP_less_pure
GSM4138128,11,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16+Mono_Int,subgroup,Mono_CD14+Mono_CD16+Mono_Int,0.8901411878830076,540,0.9325835242245374,-0.04244233634152983,0.9795562039265402,0.9742090669369424,0.9868478470567125,-0.08941501604353264,-0.09670665917370491,subgroup_GEP_less_pure
GSM4138122,11,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16+Mono_Int,subgroup,Mono_CD14+Mono_CD16+Mono_Int,0.8901411878830076,540,0.9325835242245374,-0.04244233634152983,0.9795562039265402,0.9742090669369424,0.9868478470567125,-0.08941501604353264,-0.09670665917370491,subgroup_GEP_less_pure
GSM4138160,11,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD14_THBS1,subgroup,Mono_CD14+Mono_CD14_THBS1,0.9140249351178305,482,0.9629738427447219,-0.048948907626891414,0.9749226655909777,0.968270160470863,0.9815751707110923,-0.06089773047314728,-0.0675502355932619,subgroup_GEP_less_pure
GSM4138162,11,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14_IL1B,0.9093887290882252,474,,,,,,,,ambiguous
GSM4138166,11,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16,subgroup,Mono_CD14+Mono_CD16,0.9072470159221634,461,0.9390333936946579,-0.03178637777249449,0.969096059823931,0.9621941145544404,0.9759980050934216,-0.0618490439017676,-0.06875098917125821,subgroup_GEP_less_pure
GSM4138146,11,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16+Mono_Int,subgroup,Mono_CD14+Mono_CD16+Mono_Int,0.8958474724633743,456,0.9146879847108832,-0.018840512247508934,0.9664537016708575,0.9600393338795674,0.9770530882408491,-0.07060622920748327,-0.08120561577747487,subgroup_GEP_less_pure
GSM4138152,11,1,Ambiguous/Mixed,ambiguous,Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,subgroup,Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,0.8950058053173011,449,0.9202501241556037,-0.025244318838302582,0.9556687636428419,0.9413199538988823,0.9736856123028442,-0.060662958325540806,-0.07867980698554311,subgroup_GEP_less_pure
